id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
52,2020-06-13 0:00,24.863636363636363,21.338461538461537,1.0136363636363637,0.0,8.218181818181819,9.702307692307693,28.95454545454545,23.907692307692304,84.83636363636363,94.5153846153846,390.1818181818182,383.38461538461536,27.04545454545455,24.700000000000003
52,2020-06-14 0:00,26.609090909090913,23.361538461538462,1.0536363636363637,0.0,6.509090909090909,8.67846153846154,30.427272727272726,24.261538461538464,76.7090909090909,96.51538461538462,383.0,404.61538461538464,27.545454545454547,24.33076923076923
52,2020-06-15 0:00,29.08181818181818,22.430769230769233,2.351818181818182,0.0,16.950000000000003,12.210769230769232,34.25454545454545,23.323076923076922,56.28181818181818,92.01538461538462,394.8181818181818,422.38461538461536,29.527272727272724,24.023076923076925
52,2020-06-16 0:00,29.000000000000004,20.55384615384616,2.3100000000000005,0.0,17.074545454545454,19.793846153846154,34.17727272727272,23.023076923076925,56.46363636363637,93.15384615384616,396.3636363636364,490.2307692307692,29.154545454545453,23.876923076923074
52,2020-06-17 0:00,25.154545454545453,19.146153846153847,1.190909090909091,0.0,9.52181818181818,16.705384615384613,28.500000000000004,22.54615384615385,64.2090909090909,91.02307692307691,371.54545454545456,508.0769230769231,27.163636363636364,23.346153846153847
52,2020-06-18 0:00,17.98181818181818,17.953846153846158,0.41181818181818175,0.0,2.79,8.099230769230768,22.545454545454543,21.115384615384617,86.74545454545455,96.7923076923077,345.09090909090907,480.9230769230769,23.254545454545454,22.300000000000004
52,2020-06-19 0:00,27.009090909090904,19.484615384615385,2.1727272727272724,0.0,15.950000000000001,7.954615384615384,31.736363636363638,21.72307692307692,64.07272727272726,94.93846153846155,387.3636363636364,456.7692307692308,28.2,22.03846153846154
52,2020-06-20 0:00,25.863636363636363,21.138461538461538,1.8381818181818184,0.0,12.79181818181818,17.535384615384615,29.836363636363636,23.107692307692307,82.62727272727273,97.37692307692306,389.1818181818182,487.0,28.65454545454545,24.569230769230767
52,2020-06-21 0:00,27.400000000000002,20.138461538461538,2.2463636363636366,0.0,16.653636363636366,16.59,31.54545454545455,22.46153846153846,78.65454545454544,94.26923076923077,366.27272727272725,399.9230769230769,30.327272727272728,24.03846153846154
52,2020-06-22 0:00,28.49090909090909,19.338461538461537,2.347272727272727,0.0,17.005454545454544,19.263846153846153,31.972727272727276,20.86923076923077,78.45454545454548,94.44615384615385,365.90909090909093,379.0769230769231,27.3,22.98461538461538
52,2020-06-23 0:00,28.1,19.98461538461538,2.1590909090909087,0.0,16.494545454545456,19.383846153846154,32.436363636363645,21.646153846153844,76.27272727272727,93.14615384615385,378.1818181818182,395.46153846153845,27.690909090909088,23.184615384615384
52,2020-06-24 0:00,22.57272727272727,20.661538461538463,0.2945454545454545,0.0,2.082727272727273,13.536153846153848,24.981818181818184,21.876923076923074,92.05454545454546,94.88461538461539,347.72727272727275,397.61538461538464,23.790909090909096,22.907692307692304
52,2020-06-25 0:00,24.181818181818183,22.153846153846153,0.5718181818181818,0.0,4.61,3.1961538461538463,26.818181818181813,23.51538461538462,91.2909090909091,96.73076923076925,369.27272727272725,380.3076923076923,25.045454545454547,23.46153846153846
52,2020-06-26 0:00,27.96363636363636,22.053846153846152,2.2790909090909093,0.0,16.69181818181818,9.17230769230769,32.67272727272727,23.769230769230766,76.37272727272727,91.9923076923077,369.45454545454544,380.0,31.572727272727278,24.33076923076923
52,2020-06-27 0:00,28.345454545454547,21.26153846153846,1.5336363636363635,0.0,10.28,17.392307692307693,32.82727272727272,22.576923076923077,77.76363636363637,94.98461538461538,371.0,397.53846153846155,30.272727272727277,25.084615384615386
52,2020-06-28 0:00,30.354545454545452,22.107692307692307,2.3445454545454543,0.0,16.97272727272727,15.035384615384617,33.845454545454544,23.307692307692307,75.29090909090908,93.66153846153846,377.1818181818182,408.61538461538464,31.890909090909098,25.161538461538463
52,2020-06-29 0:00,21.827272727272728,21.653846153846153,0.6009090909090908,0.0,5.051818181818183,15.412307692307694,24.66363636363636,22.9,90.98181818181818,94.89230769230768,347.90909090909093,393.0,24.527272727272727,24.407692307692304
52,2020-06-30 0:00,25.172727272727272,20.992307692307694,1.1745454545454543,0.0,7.5636363636363635,6.5407692307692304,30.65454545454546,22.376923076923074,77.62727272727274,94.52307692307691,351.54545454545456,361.3076923076923,29.49090909090909,23.161538461538463
52,2020-07-01 0:00,26.05454545454545,20.892307692307693,0.8900000000000001,0.0,7.083636363636362,9.216153846153844,29.645454545454548,22.63076923076923,76.41818181818182,88.94615384615386,342.90909090909093,355.9230769230769,29.509090909090904,23.60769230769231
52,2020-07-02 0:00,25.281818181818185,19.13076923076923,1.350909090909091,0.0,10.29,8.70076923076923,28.827272727272728,20.800000000000004,81.83636363636363,93.07692307692308,343.1818181818182,377.2307692307692,27.30909090909091,22.21538461538461
52,2020-07-03 0:00,20.979999999999997,18.914285714285715,0.47800000000000004,0.0,3.196,8.795714285714286,24.219999999999995,20.38571428571429,88.16999999999999,94.35,344.8,379.42857142857144,24.880000000000003,22.0
52,2020-07-04 0:00,23.38181818181818,19.06923076923077,1.04,0.0,7.902727272727273,5.213846153846154,25.85454545454546,20.799999999999997,84.36363636363636,93.66153846153847,334.8181818181818,349.46153846153845,26.327272727272724,21.546153846153842
52,2020-07-05 0:00,24.927272727272726,20.56153846153846,1.0836363636363637,0.0,7.926363636363636,8.910769230769231,28.75454545454545,22.39230769230769,82.24545454545454,94.44615384615386,351.8181818181818,379.15384615384613,26.927272727272726,22.54615384615385
52,2020-07-06 0:00,23.663636363636364,20.292307692307695,0.8209090909090908,0.0,6.003636363636363,8.502307692307692,25.7,21.638461538461538,90.63636363636364,95.56153846153845,345.09090909090907,397.46153846153845,25.05454545454545,22.62307692307692
52,2020-07-07 0:00,27.89090909090909,22.976923076923075,1.9,0.0,13.780909090909091,9.685384615384615,32.45454545454546,24.56923076923077,81.43636363636364,93.97692307692306,371.8181818181818,376.84615384615387,29.190909090909088,24.092307692307696
52,2020-07-08 0:00,28.427272727272733,22.238461538461536,1.7354545454545454,0.0,13.74909090909091,15.65923076923077,30.390909090909098,23.77692307692308,81.24545454545455,93.29230769230769,363.54545454545456,393.3076923076923,27.61818181818182,24.592307692307692
52,2020-07-09 0:00,25.281818181818178,21.353846153846153,1.0872727272727276,0.0,8.264545454545454,13.039230769230771,27.61818181818182,22.315384615384616,87.46363636363638,95.66923076923078,360.54545454545456,397.9230769230769,27.027272727272724,23.561538461538458
52,2020-07-10 0:00,25.927272727272726,22.353846153846156,1.6590909090909087,0.0,10.983636363636364,10.651538461538461,29.39090909090909,23.569230769230767,86.33636363636364,97.21538461538461,360.6363636363636,376.2307692307692,28.20909090909091,24.78461538461539
52,2020-07-11 0:00,27.84545454545454,23.592307692307692,1.5409090909090908,0.0,11.92727272727273,13.738461538461536,31.127272727272725,24.684615384615384,84.3,94.47692307692309,368.72727272727275,386.84615384615387,28.990909090909085,25.038461538461544
52,2020-07-12 0:00,21.37,21.492857142857144,0.38899999999999996,0.0,2.4539999999999997,9.58642857142857,24.67,22.657142857142862,92.05,95.25714285714285,348.4,369.2857142857143,24.33,23.449999999999996
52,2020-07-13 0:00,19.40909090909091,18.78461538461539,0.27454545454545454,0.0,1.9799999999999998,2.791538461538462,23.1,20.66923076923077,92.55454545454546,97.1,327.72727272727275,356.3076923076923,23.50909090909091,21.961538461538456
52,2020-07-14 0:00,20.290909090909093,19.33076923076923,0.4799999999999999,0.0,3.7890909090909086,2.844615384615385,23.081818181818182,21.476923076923075,92.16363636363637,95.67692307692307,329.0,353.46153846153845,24.14545454545454,21.953846153846158
