id,week,week_start_date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
31,24,2021-02-23 0:00,10.185714285714285,-0.7428571428571429,4.816071428571428,1.5514285714285714,0.02428571428571429,0.3635714285714285,23.799999999999994,8.142857142857142,14.295238095238094,94.11428571428569,68.51428571428572,85.0702380952381,738.0,415.2857142857143,567.2440476190476,22.25714285714286,6.614285714285714,12.341666666666665
31,25,2021-03-02 0:00,11.657142857142858,1.0999999999999999,5.673214285714286,2.3228571428571425,0.032857142857142856,0.6145238095238096,26.971428571428568,8.371428571428572,15.467857142857142,94.5857142857143,54.72857142857142,82.27380952380952,681.4285714285714,439.42857142857144,544.4642857142857,27.08571428571429,7.085714285714287,14.086309523809522
31,26,2021-03-09 0:00,14.12857142857143,0.7999999999999999,7.0125,2.6257142857142854,0.03571428571428571,0.6967857142857142,26.5,7.6000000000000005,15.451785714285716,93.45714285714284,49.89999999999999,79.1595238095238,738.2857142857143,420.85714285714283,550.9583333333334,26.342857142857145,7.328571428571428,14.143452380952382
31,27,2021-03-16 0:00,13.871428571428572,1.7,7.458333333333333,2.6642857142857146,0.031428571428571424,0.7426785714285715,27.028571428571432,7.328571428571429,15.791666666666666,93.87142857142858,50.87142857142857,78.7845238095238,758.8571428571429,411.0,541.1547619047619,25.814285714285713,7.628571428571429,14.49702380952381
31,28,2021-03-23 0:00,16.814285714285713,2.442857142857143,9.275595238095239,2.5985714285714288,0.025714285714285717,0.7489880952380952,26.61428571428571,8.142857142857142,16.151785714285715,94.6,50.714285714285715,80.75297619047619,731.7142857142857,408.7142857142857,543.0714285714287,25.557142857142857,7.557142857142858,15.119642857142859
31,29,2021-03-30 0:00,17.52857142857143,6.457142857142857,11.755952380952383,2.15,0.03571428571428571,0.5861309523809525,25.042857142857144,10.457142857142856,16.80297619047619,96.72857142857143,54.785714285714285,82.67321428571428,637.4285714285714,414.57142857142856,496.5178571428572,23.842857142857145,11.457142857142856,16.523214285714285
31,30,2021-04-06 0:00,17.685714285714283,2.6999999999999997,10.098809523809523,3.008571428571428,0.08714285714285715,0.8925,26.47142857142857,8.4,16.190476190476193,93.55714285714286,43.44285714285714,75.87380952380954,712.0,401.85714285714283,528.9404761904763,23.67142857142857,7.985714285714286,15.178571428571429
31,31,2021-04-13 0:00,15.457142857142856,1.3571428571428572,8.382738095238096,3.332857142857143,0.12,0.9988095238095239,26.67142857142857,7.171428571428571,15.724404761904763,94.44285714285715,44.8,78.0625,674.4285714285714,398.0,511.2857142857143,23.499999999999996,7.4,14.37797619047619
31,32,2021-04-20 0:00,22.514285714285712,6.928571428571428,14.58452380952381,3.0414285714285714,0.025714285714285714,0.9369642857142857,27.74285714285714,9.814285714285713,18.04494047619048,94.35714285714286,42.285714285714285,72.45029761904762,651.5714285714286,420.2857142857143,503.91666666666663,24.942857142857147,11.085714285714287,17.50029761904762
31,33,2021-04-27 0:00,18.1,6.3428571428571425,12.120833333333334,3.28,0.07714285714285715,0.9386904761904763,28.0,9.671428571428573,17.382738095238093,95.82857142857144,50.800000000000004,79.70059523809525,593.0,400.0,474.1190476190477,24.685714285714283,11.957142857142857,17.195238095238093
