id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,2020.10.26 0:00,16.745454545454546,5.7153846153846155,1.160909090909091,0.0,21.736363636363635,14.007692307692308,37.45454545454545,76.07692307692308,549.3636363636364,688.7307692307693,15.831840669999998,15.831840669999998
11,2020.10.27 0:00,17.427272727272726,6.807692307692307,1.1463636363636365,0.0,21.772727272727273,13.623076923076923,42.0,78.38461538461539,604.2727272727273,746.2692307692307,15.831840669999998,15.831840669999998
11,2020.10.28 0:00,18.045454545454547,9.023076923076925,1.2145454545454546,0.0,21.999999999999996,15.792307692307693,46.09090909090909,77.0,518.3636363636364,692.0,15.831840669999998,15.831840669999998
11,2020.10.29 0:00,14.081818181818182,3.8846153846153846,1.2527272727272727,0.0,20.845454545454547,14.123076923076923,34.36363636363637,65.53846153846153,472.45454545454544,683.3846153846154,15.831840669999998,15.831840669999998
11,2020.10.30 0:00,15.454545454545455,4.584615384615384,1.3063636363636364,0.0,21.036363636363635,14.246153846153845,35.81818181818182,73.23076923076923,510.27272727272725,642.5384615384615,15.831840669999998,15.831840669999998
11,2020.10.31 0:00,16.463636363636365,7.230769230769232,1.1318181818181818,0.0,21.054545454545455,14.06153846153846,43.81818181818182,79.61538461538461,566.2727272727273,674.5,15.831840669999998,15.831840669999998
11,2020.11.1 0:00,12.4125,11.9375,0.19874999999999998,0.0,16.575000000000003,14.593749999999998,88.125,92.4375,571.375,636.03125,15.831840670000002,15.831840669999997
11,2020.11.2 0:00,15.009090909090906,8.453846153846154,1.29,0.0,20.79090909090909,14.923076923076923,49.45454545454545,86.3076923076923,499.6363636363636,647.8461538461538,15.831840669999998,15.831840669999998
11,2020.11.3 0:00,9.590909090909092,4.184615384615385,0.9481818181818181,0.0,20.536363636363635,14.107692307692306,43.90909090909091,73.6923076923077,453.0,704.6923076923077,15.831840669999998,15.831840669999998
11,2020.11.4 0:00,9.027272727272727,-0.5846153846153844,1.337272727272727,0.0,20.218181818181815,12.63846153846154,47.09090909090909,69.15384615384616,461.3636363636364,624.8461538461538,15.831840669999998,15.831840669999998
11,2020.11.5 0:00,12.3,2.453846153846154,1.039090909090909,0.0,20.08181818181818,13.26923076923077,44.36363636363637,73.23076923076923,592.7272727272727,638.6153846153846,15.831840669999998,15.831840669999998
11,2020.11.6 0:00,13.754545454545456,9.599999999999998,0.3281818181818182,0.0,18.86363636363637,14.99230769230769,85.72727272727273,89.53846153846153,460.45454545454544,645.8846153846154,15.831840669999998,15.831840669999998
11,2020.11.7 0:00,17.027272727272727,8.776923076923076,1.0245454545454544,0.0,20.809090909090912,14.615384615384615,59.54545454545455,90.46153846153847,502.1818181818182,620.9230769230769,15.831840669999998,15.831840669999998
11,2020.11.8 0:00,12.354545454545455,3.3230769230769233,1.3054545454545452,0.0,20.40909090909091,12.400000000000002,41.81818181818182,77.23076923076923,470.04545454545456,620.5384615384615,15.831840669999998,15.831840669999998
11,2020.11.9 0:00,9.981818181818182,2.0,1.1872727272727273,0.0,20.00909090909091,11.846153846153843,41.54545454545455,76.07692307692308,620.7272727272727,597.3076923076923,17.853731274545456,15.827286566153846
11,2020.11.10 0:00,11.972727272727274,3.230769230769231,1.2263636363636363,0.0,19.963636363636365,12.3,42.54545454545455,79.23076923076923,532.4545454545455,599.0,17.79090909090909,14.76153846153846
11,2020.11.11 0:00,13.34,2.314285714285714,1.3050000000000002,0.0,21.02,11.921428571428573,41.3,74.57142857142857,573.5,678.8571428571429,17.47,15.414285714285713
11,2020.11.12 0:00,14.75,3.092857142857143,1.261,0.0,20.999999999999996,12.62857142857143,40.2,73.85714285714286,499.4,689.0,17.360000000000003,15.585714285714285
11,2020.11.13 0:00,13.959999999999999,4.271428571428571,0.8400000000000001,0.0,20.69,13.2,50.1,76.78571428571429,499.2,676.9285714285714,17.51,15.842857142857142
11,2020.11.14 0:00,16.444444444444443,5.533333333333332,0.9666666666666666,0.0,21.34444444444445,13.153333333333334,50.55555555555556,80.66666666666667,538.3333333333334,650.9,17.62222222222222,15.693333333333333
11,2020.11.15 0:00,15.170000000000002,5.05,1.1270000000000002,0.0,20.89,13.457142857142859,50.3,79.85714285714286,514.6,668.1428571428571,17.79,15.964285714285714
11,2020.11.16 0:00,14.62,6.27857142857143,0.9530000000000001,0.0,20.240000000000002,13.878571428571428,55.4,83.35714285714286,508.3,675.7142857142857,17.68,16.085714285714285
11,2020.11.17 0:00,16.63,10.835714285714285,0.4960000000000001,0.0,20.139999999999997,15.6,77.8,93.14285714285714,505.2,653.9642857142857,18.689999999999998,17.985714285714288
11,2020.11.18 0:00,17.93,15.164285714285713,0.24100000000000002,0.0,19.15,16.214285714285715,88.4,99.71428571428571,517.6,644.0,17.67,17.285714285714285
11,2020.11.19 0:00,17.025,17.0,0.12,0.0,18.5125,17.849999999999998,99.625,100.0,464.375,568.5625,18.462500000000002,17.8125
11,2020.11.20 0:00,7.1875,7.75625,0.09250000000000001,0.0,13.312499999999998,15.125000000000002,92.375,99.125,613.0,684.125,17.424999999999997,17.20625
11,2020.11.21 0:00,10.749999999999998,5.678571428571429,1.116,0.0,20.430000000000003,13.935714285714285,55.1,92.35714285714286,575.7,606.7857142857143,20.51,18.242857142857144
11,2020.11.22 0:00,9.724999999999998,7.8875,0.24500000000000002,0.0,17.262500000000003,15.062500000000004,87.875,95.625,655.0,676.0625,17.2875,17.325
11,2020.11.23 0:00,7.480000000000001,2.6642857142857146,1.122,0.0,20.17,12.807142857142859,60.7,86.78571428571429,572.5,584.1428571428571,20.55,18.35714285714286
11,2020.11.24 0:00,8.622222222222224,2.6399999999999997,0.9288888888888889,0.0,20.966666666666672,13.419999999999996,61.77777777777778,85.8,926.2962963333333,643.3222222,19.755555555555553,18.526666666666667
11,2020.11.25 0:00,9.07,1.092857142857143,1.002,0.0,20.330000000000002,12.55,53.2,83.35714285714286,634.09999997,617.2142857142857,20.86,18.857142857142858
11,2020.11.26 0:00,10.93,3.9785714285714286,1.018,0.0,20.619999999999997,13.764285714285714,55.1,87.85714285714286,511.825,664.1607142857143,19.639999999999997,18.514285714285716
11,2020.11.27 0:00,8.033333333333333,3.8599999999999994,0.5299999999999999,0.0,17.044444444444444,13.073333333333332,78.66666666666667,89.66666666666667,925.4444444444445,656.0666666666667,16.655555555555555,15.686666666666667
11,2020.11.28 0:00,4.99,1.3357142857142856,1.063,0.0,19.93,12.542857142857143,62.7,89.0,529.4,641.6428571428571,18.46,17.12857142857143
11,2020.11.29 0:00,3.9000000000000004,0.9066666666666667,0.40888888888888886,0.0,15.211111111111109,12.08,83.22222222222223,90.6,775.4166666666666,637.7833333333333,17.08888888888889,16.359999999999996
11,2020.11.30 0:00,5.090000000000001,-1.05,1.166,0.0,19.95,11.307142857142855,60.1,86.42857142857143,888.9,713.5,19.38,17.12142857142857
11,2020.12.1 0:00,4.454545454545454,-2.338461538461538,1.0463636363636362,0.0,18.945454545454545,10.761538461538462,59.45454545454545,82.46153846153847,696.0,770.9230769230769,19.472727272727273,17.353846153846153
11,2020.12.2 0:00,7.477777777777778,0.86,1.0622222222222222,0.0,20.288888888888888,11.766666666666667,63.333333333333336,86.06666666666666,679.8888888888889,615.8,19.133333333333333,17.233333333333334
11,2020.12.3 0:00,4.999999999999999,-1.4928571428571427,0.9969999999999999,0.0,19.44,11.185714285714287,65.0,83.71428571428571,796.2,956.5,19.43,17.22857142857143
