id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
20,25,2021.2.28 0:00,8.548614718614719,4.493942961800104,250.52402597402596,0.0,1617.2809523809524,2834.147959183673,18.03987012987013,11.359772370486656,80.9137012987013,93.18065149136578,516.9132034632033,570.4852171637887,17.944069264069267,11.329356357927788
20,26,2021.3.7 0:00,9.708116883116885,5.116758241758242,353.42099567099564,0.0,2174.0995670995667,3931.973443223443,19.290584415584416,12.21602564102564,74.5060606060606,92.59862637362637,574.9794372294372,622.5686813186813,19.16277056277056,12.079578754578757
20,27,2021.3.14 0:00,11.182142857142859,6.2702380952380965,399.63095238095235,0.0,2554.166666666667,5094.154761904762,19.40357142857143,13.404166666666669,78.98095238095239,94.67083333333333,557.8690476190476,638.0,19.267857142857142,13.233928571428573
20,28,2021.3.21 0:00,11.719047619047618,6.016666666666667,395.85714285714283,0.0,2511.452380952381,4726.535714285715,18.660714285714285,11.247619047619049,73.80714285714286,92.83571428571429,538.7857142857143,623.2857142857143,18.308333333333337,11.047619047619047
20,29,2021.3.28 0:00,15.664285714285715,10.916666666666666,362.96428571428567,0.0,2331.964285714286,4365.6547619047615,20.092857142857138,12.920238095238094,65.24166666666666,87.51428571428573,475.23809523809524,566.4880952380952,19.970238095238095,12.769047619047617
20,30,2021.4.4 0:00,13.948351648351647,7.396212121212122,489.14285714285717,0.0,3532.326923076923,5713.931818181818,20.240567765567768,10.993831168831168,63.776556776556774,91.6314935064935,475.6868131868132,592.6991341991342,20.26639194139194,10.923593073593072
20,31,2021.4.11 0:00,12.900954997383568,7.555238095238095,408.5935374149659,0.0,3119.4869178440604,5372.625974025975,19.64581371009942,11.66922077922078,69.53738880167451,92.39899350649351,479.93576661433815,599.8714285714286,19.50544217687075,11.729004329004328
20,32,2021.4.18 0:00,18.12817896389325,11.766233766233766,469.9945054945055,0.0,4023.2841444270016,6480.374025974025,22.080533751962328,13.130779220779221,60.992621664050226,85.66305194805196,460.8163265306122,571.8980519480518,21.81365777080063,12.986753246753247
20,33,2021.4.25 0:00,17.981785714285714,12.593333333333334,436.2714285714286,0.0,3471.7,6140.75,22.13214285714286,14.096666666666668,63.43142857142857,91.34166666666668,458.88214285714287,598.425,21.935714285714287,13.7625
23,1,2020.9.8 0:00,5.019164646,5.019164646000001,85.6840034965035,0.0,520.5539876789877,831.466033966034,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,2,2020.9.15 0:00,5.019164646,5.019164646,111.0668498168498,0.0,779.4386446886448,1433.5378787878788,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,3,2020.9.22 0:00,5.019164646000001,5.019164646,127.82417582417584,0.0,923.6153846153845,1656.5324675324675,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,4,2020.9.29 0:00,5.019164646000001,5.019164646,108.06393606393608,0.0,750.0233100233099,1372.6624209124209,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,5,2020.10.6 0:00,5.019164646,5.019164646,138.034632034632,0.0,851.9188311688312,1668.3553113553114,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,6,2020.10.13 0:00,5.019164646,5.019164646,106.76948051948052,0.0,666.2619047619047,1164.521978021978,14.498919989999994,14.498919989999994,88.28044964000001,88.28044964000001,450.747851,450.747851,16.357794930000008,16.357794930000008
23,7,2020.10.20 0:00,2.952867046883117,2.592315806175825,117.94805194805194,0.0,743.3766233766235,1202.0109890109889,17.569638956493502,12.98845318164835,81.99111347272729,92.80528717670329,405.3918803246753,453.7379010659341,17.21348587545455,16.257322656153846
23,8,2020.10.27 0:00,0.0,0.0,106.36363636363636,0.0,654.6233766233765,1092.2307692307693,19.190909090909088,12.306593406593407,86.8116883116883,99.17252747252748,413.038961038961,512.5824175824176,18.57662337662337,16.715384615384615
23,9,2020.11.3 0:00,0.0,0.0,103.25974025974027,0.0,649.1428571428571,1041.1758241758241,18.66623376623377,11.501098901098901,89.55324675324675,99.54395604395606,383.1948051948052,458.8021978021978,17.792207792207794,15.6978021978022
23,10,2020.11.10 0:00,8.879220779220779,5.766483516483516,109.72727272727272,0.0,683.6363636363637,1144.3076923076924,19.440259740259737,12.21098901098901,78.79740259740261,93.67472527472526,393.2467532467532,450.64285714285717,17.42987012987013,15.998901098901097
23,11,2020.11.17 0:00,12.453116883116886,10.480062794348509,48.74285714285715,0.0,296.27142857142854,470.75431711146,16.909350649350646,12.906750392464678,90.9387012987013,97.37048665620092,390.9974025974026,433.15227629513345,17.11831168831169,15.9510989010989
23,12,2020.11.24 0:00,6.828571428571428,3.3593406593406594,80.012987012987,0.0,491.7922077922079,810.1318681318681,16.228571428571428,9.824175824175825,83.76103896103896,98.10000000000001,382.1168831168831,446.48351648351644,16.067532467532466,14.013186813186815
23,13,2020.12.1 0:00,5.343376623376623,0.5673469387755102,89.11818181818181,0.0,506.3792207792208,910.8908948194663,17.454155844155842,11.60447409733124,79.21220779220779,95.01805337519625,405.05324675324675,468.2864992150707,16.467272727272725,15.018053375196235
23,14,2020.12.8 0:00,5.066883116883117,1.2083987441130297,76.07922077922079,0.0,420.67792207792206,692.6232339089482,16.257142857142856,10.722684458398746,84.36844155844156,97.1729984301413,409.7701298701299,444.04238618524334,15.190779220779222,14.04607535321821
23,15,2020.12.15 0:00,0.047922077922077984,-3.9838304552590267,83.57922077922079,0.0,501.812987012987,871.5518053375198,16.02012987012987,9.585321821036107,85.91948051948053,95.17307692307692,442.04285714285714,454.75353218210364,14.533766233766231,13.066954474097331
23,16,2020.12.22 0:00,5.390389610389611,0.2911302982731554,68.41038961038961,0.0,407.2571428571428,620.8492935635793,15.877792207792208,9.570251177394036,87.69623376623376,98.28359497645212,431.451948051948,484.3587127158556,14.574155844155843,12.900784929356359
23,17,2020.12.29 0:00,-1.235324675324675,-4.016875981161696,74.21428571428571,0.0,463.70779220779224,757.6412872841445,14.036363636363637,8.412951334379906,89.35753246753247,95.63979591836734,439.9584415584416,454.5800627943485,13.382337662337662,11.985164835164834
23,18,2021.1.5 0:00,-6.028571428571429,-9.16043956043956,85.14285714285714,0.0,507.2987012987013,881.1428571428571,13.561038961038962,8.227472527472528,89.36363636363637,94.52747252747254,614.974025974026,549.7802197802198,12.401298701298701,11.107692307692306
23,19,2021.1.12 0:00,3.192597402597403,-0.9528257456828884,82.36753246753246,0.0,466.6285714285715,782.2967032967033,17.106753246753247,9.347802197802196,86.44389610389611,97.64693877551021,463.2623376623377,485.42307692307696,15.41792207792208,13.339089481946624
23,20,2021.1.19 0:00,7.047792207792208,3.002197802197802,76.0025974025974,0.0,454.61948051948053,733.8791208791209,17.161688311688312,9.882025117739403,84.68805194805194,98.85620094191522,443.20129870129864,479.88226059654625,15.808831168831171,14.098901098901097
23,21,2021.1.26 0:00,4.788441558441558,0.8967032967032965,74.61818181818182,0.0,439.5090909090909,788.908163265306,16.640259740259744,8.82613814756672,85.05428571428573,97.95172684458397,435.07142857142856,482.23390894819465,15.584675324675326,13.829984301412873
23,22,2021.2.2 0:00,2.6922077922077925,-0.277943485086342,109.62077922077923,0.0,621.487012987013,1024.2974882260598,17.916233766233766,8.615070643642072,79.08974025974025,97.50494505494505,440.5935064935064,460.85910518053373,16.869350649350647,14.68956043956044
23,23,2021.2.9 0:00,7.25930735930736,1.2957875457875458,103.36471861471861,0.0,612.7824675324675,1134.1025641025642,18.692965367965368,10.423260073260073,73.10205627705629,95.30256410256412,446.2770562770564,483.42582417582423,18.028138528138527,16.05018315018315
23,24,2021.2.16 0:00,5.6835497835497835,0.5167059131344846,115.48896103896102,0.0,744.5101731601732,1158.8248299319728,17.633484848484848,9.794832548403976,71.32151515151514,93.46762166405024,403.2854978354979,474.63291470434325,17.168982683982684,15.20613553113553
23,25,2021.2.23 0:00,8.897835497835496,4.137820512820513,87.5551948051948,0.0,588.7261904761906,1037.7261904761904,17.25725108225108,10.676190476190474,87.4853896103896,97.72930402930403,391.63203463203456,487.38278388278394,17.12987012987013,15.53397435897436
23,26,2021.3.2 0:00,8.217715617715617,4.172977022977023,95.44305694305694,0.0,624.5849150849151,947.4885114885116,18.8489010989011,10.746636696636697,87.36939726939727,97.83982683982683,408.1844821844822,498.28571428571433,18.422727272727276,16.105694305694307
23,27,2021.3.9 0:00,10.813095238095238,5.078571428571428,126.69047619047618,0.0,875.2380952380953,1382.1785714285718,20.714285714285715,12.410714285714286,77.69880952380952,95.04404761904763,422.952380952381,524.7261904761905,19.875,17.626190476190477
23,28,2021.3.16 0:00,10.232967032967034,5.965800865800866,124.55677655677654,0.0,839.0430402930405,1557.400432900433,20.44652014652015,12.985930735930737,70.15705128205128,93.81006493506494,416.760989010989,517.7867965367965,19.903663003663002,18.341450216450216
23,29,2021.3.23 0:00,12.713186813186814,7.635064935064936,114.1098901098901,0.0,778.1868131868133,1532.7012987012988,19.736263736263734,12.655844155844154,72.42637362637363,94.45844155844156,384.4615384615385,479.87012987012986,19.04175824175824,18.17922077922078
