id,date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
11,2020.9.15 0:00,29.2,16.6,22.754166666666674,2.53,0.03,0.725,29.4,18.0,23.17083333333333,99.0,42.0,75.79166666666667,841.0,458.0,534.3125,15.83184067,15.83184067,15.831840670000004
11,2020.9.16 0:00,23.9,19.5,21.545833333333338,1.07,0.01,0.2266666666666667,25.7,20.6,22.762500000000003,99.0,60.0,82.33333333333333,738.0,470.0,539.5,15.83184067,15.83184067,15.831840670000004
11,2020.9.17 0:00,24.4,19.6,21.76666666666667,1.35,0.02,0.325,26.8,20.4,22.812499999999996,100.0,67.0,88.16666666666667,573.0,466.0,517.9583333333334,15.83184067,15.83184067,15.831840670000004
11,2020.9.18 0:00,26.1,14.1,20.474999999999998,3.11,0.01,0.8070833333333334,26.4,15.9,21.020833333333332,99.0,35.0,69.58333333333333,561.0,532.8604651,547.0998062083333,15.83184067,15.83184067,15.831840670000004
11,2020.9.19 0:00,26.0,12.5,18.4625,2.38,0.03,0.6900000000000001,28.9,14.3,20.529166666666665,92.0,31.0,63.916666666666664,531.5813953,502.1627907,516.8720930166668,15.83184067,15.83184067,15.831840670000004
11,2020.9.20 0:00,26.7,11.4,17.825,2.86,0.02,0.8683333333333332,29.7,14.1,20.64166666666667,93.0,26.0,66.33333333333333,500.8837209,471.4651163,486.1744186083334,15.83184067,15.83184067,15.831840670000004
11,2020.9.21 0:00,25.8,9.9,17.183333333333334,2.84,0.02,0.7620833333333333,26.1,16.4,20.591666666666665,78.0,28.0,55.125,589.0,449.0,477.33284883333334,15.83184067,15.83184067,15.831840670000004
11,2020.9.22 0:00,25.0,12.4,18.316666666666666,2.85,0.02,0.7541666666666668,20.8,19.2,19.796780302916666,85.0,26.0,61.25,695.0,453.0,554.75,15.83184067,15.83184067,15.831840670000004
11,2020.9.23 0:00,23.2,13.9,18.92083333333333,2.56,0.01,0.5570833333333333,20.6,18.8,20.22196969708333,83.0,25.0,57.541666666666664,1330.0,428.0,522.125,15.83184067,15.83184067,15.831840670000004
11,2020.9.24 0:00,26.1,15.3,20.65416666666667,2.63,0.01,0.7308333333333333,39.5,16.4,22.941666666666666,88.0,14.0,52.166666666666664,592.0,429.0,476.75,15.83184067,15.83184067,15.831840670000004
11,2020.9.25 0:00,25.7,13.6,20.204166666666666,2.74,0.03,0.75625,29.1,17.0,21.974999999999998,86.0,20.0,58.458333333333336,1111.0,433.0,529.25,15.83184067,15.83184067,15.831840670000004
11,2020.9.26 0:00,26.0,15.3,19.8375,2.87,0.01,0.8254166666666668,26.5,16.9,22.844871054999995,92.0,16.0,58.291666666666664,567.0,437.0,481.9791666666667,15.83184067,15.83184067,15.831840670000004
11,2020.9.27 0:00,27.8,13.4,19.412499999999998,2.87,0.01,0.8200000000000002,26.26281755,25.84318707,26.053002309583338,86.0,8.0,55.645833333333336,1342.0,432.0,533.6875,15.83184067,15.83184067,15.831840670000004
11,2020.9.28 0:00,26.6,12.6,18.612500000000004,2.84,0.02,0.7708333333333335,25.82494226,25.40531178,25.615127020833327,84.0,8.0,55.208333333333336,584.0,428.0,499.8333333333333,15.83184067,15.83184067,15.831840670000004
11,2020.9.29 0:00,26.3,10.2,17.787499999999998,2.41,0.04,0.5883333333333333,25.38706697,24.96743649,25.177251732083334,81.0,3.0,50.625,913.0,435.0,573.5,15.83184067,15.83184067,15.831840670000004
11,2020.9.30 0:00,28.2,12.4,18.50416666666667,2.59,0.02,0.5395833333333333,24.94919169,24.5295612,24.73937644333333,93.0,4.0,62.125,862.0,437.0,570.2916666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.1 0:00,25.3,15.1,19.166666666666668,2.77,0.01,0.6958333333333333,24.5113164,24.09168591,24.301501154999997,96.0,9.0,62.375,688.0,432.0,545.125,15.83184067,15.83184067,15.831840670000004
11,2020.10.2 0:00,24.8,14.7,19.558333333333334,2.64,0.01,0.5912499999999999,24.07344111,23.65381062,23.86362586583333,92.0,20.0,65.16666666666667,1188.0,424.0,574.8333333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.3 0:00,24.9,17.8,20.041666666666668,2.1,0.06,0.33791666666666664,23.63556582,23.21593533,23.4257505775,99.0,38.0,77.29166666666667,702.0,435.0,543.8541666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.4 0:00,21.5,14.2,18.616666666666664,2.28,0.05,0.44083333333333335,23.19769053,22.77806005,22.98787528875,96.0,39.0,71.0,1234.0,432.0,601.6041666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.5 0:00,21.4,5.9,13.233333333333334,2.67,0.02,0.7266666666666666,22.75981524,22.34018476,22.55,77.0,16.0,49.583333333333336,590.0,450.0,499.4375,15.83184067,15.83184067,15.831840670000004
11,2020.10.6 0:00,21.3,6.0,13.754166666666668,2.7,0.01,0.7895833333333333,22.32193995,21.90230947,22.11212471125,83.0,17.0,52.333333333333336,1357.0,446.0,607.7083333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.7 0:00,23.2,9.6,15.720833333333331,2.59,0.01,0.6645833333333334,21.88406467,21.46443418,21.674249422499997,89.0,13.0,52.583333333333336,1378.0,429.0,575.3333333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.8 0:00,23.1,12.8,17.329166666666662,2.74,0.01,0.7775000000000002,21.44618938,21.02655889,21.236374134166667,87.0,16.0,48.041666666666664,858.0,429.0,499.5833333333333,15.83184067,15.83184067,15.831840670000004
11,2020.10.9 0:00,22.9,12.0,17.94583333333333,2.7,0.01,0.75875,21.00831409,20.5886836,20.798498845,83.0,14.0,43.583333333333336,1375.0,425.0,489.4166666666667,15.83184067,15.83184067,15.831840670000004
11,2020.10.10 0:00,24.5,13.0,17.875,2.62,0.12,0.7087500000000001,20.5704388,20.15080831,20.360623556666667,84.0,14.0,49.5,801.0,428.0,484.875,15.83184067,15.83184067,15.831840670000004
11,2020.10.11 0:00,24.1,10.4,16.620833333333337,1.65,0.02,0.27958333333333335,20.13256351,19.71293303,19.922748267916667,83.0,28.0,61.208333333333336,592.0,426.0,486.6458333333333,15.83184067,15.83184067,15.831840670000004
11,2020.10.12 0:00,24.4,10.0,16.791666666666664,2.47,0.09,0.5229166666666667,19.69468822,19.27505774,19.484872979166667,93.0,20.0,68.29166666666667,1355.0,431.0,568.5,15.83184067,15.83184067,15.831840670000004
11,2020.10.13 0:00,18.8,5.9,11.758333333333333,1.82,0.09,0.5016666666666667,19.25681293,18.83718245,19.046997690416664,88.0,22.0,61.208333333333336,612.0,435.0,518.0208333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.14 0:00,19.5,5.3,10.933333333333332,2.2,0.03,0.43416666666666665,22.7,12.9,18.159295611666668,84.0,31.0,66.375,1138.0,443.0,612.9166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.15 0:00,19.5,3.3,10.629166666666666,2.55,0.09,0.5720833333333334,26.2,12.6,17.070833333333336,76.0,14.0,52.166666666666664,909.0,430.0,551.5833333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.16 0:00,16.8,4.5,10.883333333333333,0.99,0.07,0.25666666666666665,19.2,13.4,16.162499999999998,82.0,36.0,62.041666666666664,718.0,434.0,554.875,15.83184067,15.83184067,15.831840670000004
11,2020.10.17 0:00,20.8,5.0,11.941666666666665,2.14,0.11,0.5779166666666666,27.3,10.8,17.579166666666666,80.0,20.0,57.333333333333336,1324.0,428.0,598.2083333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.18 0:00,11.7,1.9,7.566666666541667,2.52,0.07,0.6954166666666667,28.8,11.0,17.370833333333334,77.0,22.0,54.958333333333336,851.0,427.0,574.9791666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.19 0:00,22.7,4.0,12.041666666666666,2.4,0.08,0.60125,26.8,11.3,17.575,79.0,15.0,54.916666666666664,717.0,433.0,572.9166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.20 0:00,23.2,4.6,12.204166666666667,2.49,0.06,0.5704166666666668,28.1,11.7,17.650000000000002,82.0,16.0,57.291666666666664,1321.0,465.0,632.4375,15.83184067,15.83184067,15.831840670000004
11,2020.10.21 0:00,17.3,7.8,12.54166666666667,0.58,0.01,0.165,20.0,11.6,15.133333333333331,93.0,49.0,75.54166666666667,1235.0,458.0,645.4583333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.22 0:00,20.0,6.5,13.254166666666668,1.84,0.08,0.4895833333333333,24.0,10.8,15.66666666666667,97.0,38.0,74.29166666666667,1091.0,439.0,612.7916666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.23 0:00,16.2,1.7,8.549999999999999,2.51,0.08,0.6708333333333333,21.0,12.7,15.587500000000006,78.0,19.0,56.416666666666664,1246.0,424.0,577.6666666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.24 0:00,16.0,0.0,7.166666666666668,2.53,0.07,0.6904166666666666,20.9,12.1,15.47083333333333,72.0,18.0,52.583333333333336,1236.0,433.0,585.7083333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.25 0:00,21.2,1.4,10.5375,2.3,0.03,0.5983333333333333,24.5,12.5,16.674999999999997,73.0,21.0,54.708333333333336,741.0,430.0,573.5625,15.83184067,15.83184067,15.831840670000004
11,2020.10.26 0:00,20.8,2.8,10.77083333333333,2.07,0.04,0.5320833333333334,25.0,13.0,17.55,86.0,20.0,58.375,1182.0,408.0,624.8541666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.27 0:00,22.2,3.5,11.674999999999999,2.15,0.04,0.5254166666666668,25.8,12.3,17.35833333333333,82.0,21.0,61.708333333333336,1155.0,448.0,681.1875,15.83184067,15.83184067,15.831840670000004
11,2020.10.28 0:00,22.1,3.9,13.158333333333331,2.3,0.04,0.5566666666666666,25.2,14.6,18.637500000000003,87.0,19.0,62.833333333333336,873.0,396.0,612.4166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.29 0:00,18.4,-0.1,8.558333333333335,2.21,0.04,0.5741666666666666,23.9,12.3,17.204166666666662,69.0,18.0,51.25,1171.0,377.0,586.7083333333334,15.83184067,15.83184067,15.831840670000004
11,2020.10.30 0:00,20.3,0.4,9.566666666666666,2.29,0.03,0.59875,24.5,12.6,17.35833333333333,82.0,17.0,56.083333333333336,1069.0,401.0,581.9166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.10.31 0:00,20.0,2.4,11.462499999999999,2.27,0.02,0.5187499999999999,24.9,13.2,17.26666666666667,85.0,22.0,63.208333333333336,1316.0,400.0,624.8958333333334,15.83184067,15.83184067,15.831840670000004
11,2020.11.1 0:00,13.2,10.8,12.095833333333337,0.34,0.06,0.06624999999999999,18.2,13.8,15.254166666666663,96.0,84.0,91.0,1290.0,422.0,614.4791666666666,15.83184067,15.83184067,15.831840670000004
11,2020.11.2 0:00,18.1,3.2,11.458333333333334,2.32,0.02,0.5912499999999999,24.6,13.8,17.612500000000004,98.0,18.0,69.41666666666667,817.0,376.0,579.9166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.11.3 0:00,12.3,-0.1,6.662499999999999,1.73,0.02,0.4345833333333333,25.1,13.0,17.05416666666667,79.0,22.0,60.041666666666664,1396.0,361.0,589.3333333333334,15.83184067,15.83184067,15.831840670000004
11,2020.11.4 0:00,12.7,-2.5,3.8208333333333333,2.34,0.02,0.6129166666666666,24.5,11.2,16.1125,94.0,21.0,59.041666666666664,803.0,406.0,549.9166666666666,15.83184067,15.83184067,15.831840670000004
11,2020.11.5 0:00,17.2,-2.3,6.966666666666666,2.14,0.01,0.47625,25.0,11.4,16.39166666666667,83.0,21.0,60.0,1399.0,424.0,617.5833333333334,15.83184067,15.83184067,15.831840670000004
11,2020.11.6 0:00,16.1,7.3,11.504166666666668,0.62,0.01,0.15041666666666667,23.4,13.6,16.766666666666666,100.0,62.0,87.79166666666667,762.0,287.0,560.8958333333334,15.83184067,15.83184067,15.831840670000004
11,2020.11.7 0:00,20.4,4.3,12.558333333333332,2.09,0.01,0.46958333333333324,26.1,13.2,17.45416666666667,100.0,23.0,76.29166666666667,711.0,407.0,566.5,15.83184067,15.83184067,15.831840670000004
11,2020.11.8 0:00,16.2,1.2,7.462499999999998,2.38,0.01,0.5983333333333333,24.8,11.5,16.070833333333333,85.0,21.0,61.0,709.0,374.0,551.5625,15.83184067,15.83184067,15.831840670000004
11,2020.11.9 0:00,13.8,-3.5,5.658333333333332,2.23,0.02,0.5441666666666667,24.6,9.1,15.5875,84.0,21.0,60.25,1392.0,349.0,608.0416666666666,22.5,15.5,16.756073724166665
11,2020.11.10 0:00,14.9,0.3,7.2375,2.26,0.01,0.5620833333333334,23.8,10.4,15.8125,86.0,21.0,62.416666666666664,1297.0,380.0,568.5,19.4,12.8,16.15
11,2020.11.11 0:00,18.0,-1.2,6.908333333333334,2.22,0.1,0.5437500000000001,27.5,9.7,15.712499999999997,78.0,19.0,60.708333333333336,1351.0,405.0,634.9583333333334,20.3,13.9,16.270833333333332
11,2020.11.12 0:00,19.6,-0.6,7.949999999999999,2.12,0.09,0.5254166666666666,24.6,11.0,16.116666666666664,77.0,19.0,59.833333333333336,1323.0,396.0,610.0,19.0,14.4,16.325
11,2020.11.13 0:00,17.8,0.7,8.308333333333332,1.46,0.06,0.35000000000000003,24.8,11.5,16.320833333333333,81.0,34.0,65.66666666666667,1228.0,410.0,602.875,19.4,14.6,16.537499999999998
11,2020.11.14 0:00,20.5,2.0,9.625,2.03,0.11,0.3625,24.2,12.0,16.225,90.0,21.0,69.375,873.0,411.0,608.6875,18.8,14.8,16.416666666666668
11,2020.11.15 0:00,19.9,1.4,9.266666666666667,2.01,0.04,0.4695833333333334,24.4,11.6,16.554166666666664,82.0,32.0,67.54166666666667,986.0,417.0,604.1666666666666,19.5,14.5,16.724999999999998
11,2020.11.16 0:00,18.6,2.1,9.754166666666666,1.93,0.01,0.3970833333333334,24.6,12.5,16.529166666666665,87.0,27.0,71.70833333333333,784.0,410.0,605.9583333333334,19.3,14.8,16.75
11,2020.11.17 0:00,20.3,5.7,13.25,1.32,0.06,0.2066666666666667,23.6,13.8,17.49166666666667,100.0,48.0,86.75,797.0,395.0,591.9791666666666,19.5,16.7,18.279166666666665
11,2020.11.18 0:00,21.3,11.0,16.316666666666663,0.44,0.02,0.10041666666666667,22.7,14.3,17.437499999999996,100.0,66.0,95.0,740.0,454.0,591.3333333333334,18.5,16.2,17.445833333333333
11,2020.11.19 0:00,21.1,11.3,17.008333333333336,0.23,0.02,0.04,19.7,16.0,18.070833333333333,100.0,97.0,99.875,635.0,431.0,533.8333333333334,18.7,17.1,18.029166666666665
11,2020.11.20 0:00,11.1,5.5,7.566666666666667,0.16,0.02,0.030833333333333338,18.1,12.7,14.520833333333334,100.0,90.0,96.875,1379.0,448.0,660.4166666666666,19.5,15.8,17.279166666666665
11,2020.11.21 0:00,15.8,0.8,7.791666666666664,2.02,0.06,0.465,23.8,11.6,16.641666666666662,98.0,29.0,76.83333333333333,1094.0,351.0,593.8333333333334,22.1,16.7,19.187499999999996
11,2020.11.22 0:00,10.6,5.0,8.5,0.59,0.02,0.08166666666666668,20.1,13.3,15.795833333333334,100.0,80.0,93.04166666666667,1273.0,317.0,669.0416666666666,18.7,16.2,17.3125
11,2020.11.23 0:00,9.4,-0.4,4.670833333333333,1.69,0.05,0.4675,24.4,11.9,15.875,97.0,30.0,75.91666666666667,1063.0,315.0,579.2916666666666,22.2,16.9,19.270833333333332
11,2020.11.24 0:00,11.2,-0.3,4.883333333333334,1.45,0.17,0.34833333333333333,25.0,12.0,16.249999999999996,94.0,34.0,76.79166666666667,1392.0,349.0,749.4375,21.7,17.1,18.9875
11,2020.11.25 0:00,13.0,-2.5,4.416666666666667,1.89,0.08,0.4175,24.4,11.2,15.791666666666664,91.0,25.0,70.79166666666667,1251.0,350.0,624.2499999875,22.5,17.4,19.691666666666663
11,2020.11.26 0:00,13.8,1.8,6.875,1.86,0.01,0.42416666666666664,24.7,12.8,16.62083333333333,95.0,23.0,74.20833333333333,813.0,329.0,600.6875,21.2,17.0,18.98333333333333
11,2020.11.27 0:00,10.1,1.0,5.425,0.86,0.14,0.19874999999999998,20.2,11.7,14.5625,95.0,68.0,85.54166666666667,1365.0,340.0,757.0833333333334,17.6,15.0,16.05
11,2020.11.28 0:00,6.9,-1.3,2.858333333333333,1.96,0.03,0.4429166666666666,24.9,11.1,15.620833333333335,97.0,27.0,78.04166666666667,945.0,280.0,594.875,20.7,16.1,17.683333333333334
11,2020.11.29 0:00,5.0,-0.1,2.0291666666666663,1.03,0.12,0.15333333333333332,17.2,11.5,13.254166666666665,97.0,78.0,87.83333333333333,1313.0,392.0,689.3958333333334,18.2,15.1,16.633333333333336
11,2020.11.30 0:00,8.6,-3.0,1.508333333333333,1.87,0.05,0.48583333333333334,24.1,10.1,14.908333333333333,96.0,35.0,75.45833333333333,1352.0,396.0,786.5833333333334,21.2,15.9,18.062499999999996
11,2020.12.1 0:00,8.3,-5.7,0.7750000000000005,1.95,0.01,0.47958333333333325,24.8,9.6,14.512499999999998,85.0,31.0,71.91666666666667,1382.0,286.0,736.5833333333334,21.4,15.9,18.324999999999996
11,2020.12.2 0:00,10.7,-1.4,3.341666666666667,1.75,0.18,0.3983333333333334,25.5,10.8,14.9625,94.0,29.0,77.54166666666667,1359.0,312.0,639.8333333333334,21.3,15.6,17.945833333333336
11,2020.12.3 0:00,8.3,-3.0,1.2124999999999997,1.95,0.01,0.4154166666666666,25.0,10.2,14.625000000000002,95.0,41.0,75.91666666666667,1370.0,281.0,889.7083333333334,21.0,15.7,18.145833333333336
11,2020.12.4 0:00,7.7,-6.5,-0.4833333333333332,1.88,0.03,0.3945833333333333,25.3,9.4,14.195833333333333,84.0,35.0,72.875,1389.0,318.0,856.2916666666666,21.3,15.7,18.1375
11,2020.12.5 0:00,8.0,-4.0,1.179166666666667,1.32,0.01,0.19416666666666663,24.3,10.0,13.529166666666669,94.0,48.0,82.04166666666667,1207.0,308.0,616.8333333333334,19.7,15.3,17.724999999999998
11,2020.12.6 0:00,10.1,-2.7,2.3833333333333333,1.73,0.17,0.3658333333333333,25.8,9.9,14.4375,93.0,45.0,79.375,1337.0,290.0,675.5,20.8,15.8,18.125000000000004
11,2020.12.7 0:00,8.1,-2.4,2.816666666666667,0.79,0.04,0.15083333333333332,19.9,10.4,13.0625,96.0,75.0,89.04166666666667,1003.0,456.0,658.9375,18.8,14.9,16.854166666666668
11,2020.12.8 0:00,6.3,-5.0,0.07916666666666645,1.91,0.01,0.4404166666666667,24.3,9.4,13.304166666666665,93.0,23.0,71.66666666666667,1360.0,345.0,764.8333333333334,19.2,15.7,17.48333333333333
11,2020.12.9 0:00,8.4,-6.8,0.5333333333333333,1.82,0.02,0.37833333333333335,24.7,8.4,14.345833333333333,93.0,13.0,68.75,1393.0,349.0,748.8125000166666,20.9,15.9,17.85416666666666
11,2020.12.10 0:00,11.4,1.9,5.658333333333334,1.52,0.05,0.26333333333333336,24.7,12.0,15.408333333333331,97.0,20.0,81.45833333333333,1285.0,335.0,726.1666666666666,20.3,15.2,17.625
11,2020.12.11 0:00,11.8,2.0,5.691666666666666,1.54,0.15,0.3125,26.2,11.6,15.045833333333329,98.0,35.0,82.5,1279.0,287.0,649.5208333333334,19.9,15.2,17.195833333333336
11,2020.12.12 0:00,9.6,-3.4,3.933333333333333,1.79,0.26,0.4191666666666667,25.0,10.0,14.966666666666663,99.0,16.0,72.91666666666667,1385.0,309.0,738.5833333333334,20.9,15.0,17.733333333333334
11,2020.12.13 0:00,6.3,-4.2,0.4499999999999998,0.65,0.05,0.10166666666666668,17.3,9.8,12.595833333333337,94.0,75.0,89.16666666666667,1377.0,588.0,1126.9166666666667,18.6,15.1,17.100000000000005
11,2020.12.14 0:00,-1.2,-8.5,-3.616666666666667,1.93,0.31,0.4616666666666666,22.6,8.7,13.362500000000002,93.0,46.0,78.83333333333333,1376.0,235.0,1038.5,20.0,15.7,17.679166666666664
11,2020.12.15 0:00,0.0,-11.0,-5.820833333333334,1.91,0.3,0.43333333333333335,22.3,8.0,12.52083333333333,85.0,46.0,74.58333333333333,1393.0,295.0,928.1041666666666,19.9,16.0,17.53333333333333
11,2020.12.16 0:00,-0.4,-9.8,-5.695833333333334,1.68,0.18,0.33916666666666667,19.9,8.1,11.983333333333336,88.0,60.0,79.875,1389.0,676.0,1030.9296875,18.3,15.6,17.220833333333335
11,2020.12.17 0:00,3.9,-10.7,-4.829166666666665,1.86,0.28,0.45541666666666664,23.2,8.7,13.09583333333333,86.0,33.0,71.875,1397.0,310.0,824.4661458333334,20.2,15.9,17.841666666666665
11,2020.12.18 0:00,4.6,-4.8,-1.0374999999999999,1.33,0.16,0.24708333333333332,21.8,5.2,12.120833333333332,97.0,83.0,91.875,1216.0,632.0,1022.5416666666666,19.1,15.0,17.44583333333333
11,2020.12.19 0:00,1.5,-10.7,-4.0249999999999995,1.97,0.34,0.4891666666666667,23.5,6.3,12.833333333333334,97.0,65.0,85.5,1046.0,306.0,714.0833333333334,19.9,16.0,17.6375
11,2020.12.20 0:00,4.3,-8.9,-2.954166666666667,1.92,0.01,0.46125,24.2,8.3,12.633333333333335,98.0,66.0,87.54166666666667,1083.0,383.0,721.7827380958333,19.5,16.1,18.025000000000002
11,2020.12.21 0:00,4.3,-7.7,-1.1500000000000006,1.39,0.13,0.2575,18.0,9.1,12.491666666666665,100.0,81.0,92.875,1092.4,362.0,768.2547619041667,18.6,15.2,17.075000000000003
11,2020.12.22 0:00,8.1,-6.7,-0.6541666666666669,1.76,0.22,0.42083333333333334,23.6,6.4,13.454166666666664,97.0,68.0,89.04166666666667,1294.0,368.0,998.6083333333332,19.6,16.0,17.6625
11,2020.12.23 0:00,10.2,-4.4,1.729166666666667,0.99,0.1,0.19041666666666665,20.4,9.3,13.262500000000001,100.0,83.0,94.45833333333333,1312.0,507.0,1003.1666666666666,18.6,15.3,17.091666666666665
11,2020.12.24 0:00,9.8,-3.9,2.558333333333333,1.71,0.16,0.37708333333333327,24.2,9.4,13.987499999999999,100.0,69.0,91.16666666666667,1351.0,372.0,677.8357843166667,20.0,15.9,17.754166666666666
11,2020.12.25 0:00,5.3,-6.0,-1.279166666666667,1.45,0.01,0.34166666666666673,23.5,9.6,13.249999999999998,97.0,61.0,89.20833333333333,1071.571429,490.0,729.0749299875,18.8,15.6,17.25
11,2020.12.26 0:00,7.0,-6.8,-1.0125000000000004,1.51,0.02,0.30750000000000005,20.0,9.2,12.104166666666666,98.0,80.0,92.75,1355.0,458.0,961.9642857083333,18.3,15.4,16.82916666666667
11,2020.12.27 0:00,9.7,-3.9,1.6875000000000002,1.26,0.17,0.27458333333333335,21.5,9.1,13.012499999999998,100.0,83.0,95.375,1320.0,641.0,898.0625000125,18.5,15.3,17.358333333333334
11,2020.12.28 0:00,15.2,-2.9,3.845833333333333,1.68,0.19,0.3829166666666666,27.7,9.2,14.899999999999999,100.0,73.0,92.58333333333333,1398.0,623.0,961.9791666666666,21.4,16.0,18.26666666666667
11,2020.12.29 0:00,7.1,-2.2,1.2541666666666667,0.35,0.02,0.06708333333333334,21.2,9.3,12.270833333333334,100.0,86.0,97.20833333333333,1184.0,667.0,825.7291666666666,18.4,15.4,17.179166666666667
11,2020.12.30 0:00,-1.9,-8.2,-5.795833333333333,1.22,0.09,0.24166666666666667,19.2,8.4,11.683333333333335,100.0,69.0,90.25,1169.0,634.0,897.852941175,18.8,15.3,17.154166666666665
11,2020.12.31 0:00,-1.5,-13.4,-7.508333333333334,1.88,0.01,0.36499999999999994,23.0,8.8,12.483333333333334,99.0,69.0,89.54166666666667,743.0,657.0,713.65686275,18.6,15.4,17.254166666666663
11,2021.1.1 0:00,-0.7,-11.5,-5.941666666666666,0.61,0.03,0.12249999999999998,13.7,8.7,10.783333333333331,100.0,81.0,93.29166666666667,1188.571429,721.0,850.8175770250001,18.6,14.8,17.091666666666665
11,2021.1.2 0:00,2.6,-8.4,-3.266666666666667,1.78,0.01,0.35083333333333333,24.9,8.3,13.133333333333335,100.0,67.0,90.33333333333333,1375.0,708.0,1031.9642857208335,19.9,16.0,17.845833333333328
11,2021.1.3 0:00,0.3,-10.0,-4.804166666666666,1.48,0.01,0.3304166666666667,18.4,8.3,11.854166666666666,99.0,77.0,92.0,1391.0,633.0,1163.3541666666667,18.6,15.3,17.075
11,2021.1.4 0:00,3.0,-9.2,-3.2499999999999987,1.43,0.09,0.27458333333333335,20.7,8.4,12.008333333333335,100.0,75.0,91.45833333333333,1351.846154,754.0,1034.125,18.6,15.6,17.333333333333332
11,2021.1.5 0:00,1.0,-9.8,-2.25,1.61,0.01,0.3758333333333333,20.5,8.1,12.120833333333335,100.0,70.0,91.33333333333333,1110.266667,757.0,918.8083333333334,18.8,15.6,17.395833333333332
11,2021.1.6 0:00,-0.8,-12.0,-6.208333333333335,1.89,0.01,0.4520833333333332,21.2,8.1,11.774999999999997,100.0,73.0,87.75,1203.0,630.0,972.2333333333332,18.5,15.7,17.499999999999996
11,2021.1.7 0:00,-3.5,-19.1,-10.270833333333334,2.09,0.03,0.4275,13.8,5.1,9.454166666666667,100.0,73.0,90.83333333333333,1361.0,790.0,1063.464015125,18.5,15.2,17.020833333333332
11,2021.1.8 0:00,-7.5,-20.9,-14.937499999999998,2.53,0.03,0.61125,15.6,3.6,8.629166666666666,94.0,70.0,84.75,1069.545455,655.0,974.3380681791668,18.6,15.3,17.158333333333335
11,2021.1.9 0:00,-3.9,-21.3,-13.004166666666668,1.08,0.02,0.29375,19.5,5.0,9.666666666666666,96.0,66.0,85.08333333333333,1308.0,675.0,1005.65625,18.9,14.5,17.191666666666666
11,2021.1.10 0:00,0.3,-17.7,-8.999999999999998,2.12,0.02,0.4175,19.9,6.4,10.100000000000001,100.0,68.0,86.91666666666667,1037.45,687.0,743.8937500000001,15.6,11.6,13.045833333333333
11,2021.1.11 0:00,-1.3,-9.9,-5.620833333333333,0.98,0.01,0.20375000000000001,13.6,6.3,9.2125,100.0,80.0,93.54166666666667,1350.0,1053.9,1209.8376096666666,13.8,11.5,12.270833333333336
11,2021.1.12 0:00,2.9,-7.1,-2.283333333333333,1.69,0.11,0.35041666666666665,23.4,6.5,11.716666666666667,100.0,72.0,92.45833333333333,1166.368421,720.0,932.4978070166667,17.2,11.4,13.387500000000003
11,2021.1.13 0:00,10.3,-7.3,0.9583333333333336,1.73,0.02,0.40791666666666665,25.9,6.8,13.029166666666667,100.0,75.0,93.16666666666667,1020.0,667.0,845.2500000208333,18.5,11.5,14.166666666666664
11,2021.1.14 0:00,11.2,-3.6,2.4083333333333337,1.85,0.03,0.47,23.2,6.8,12.158333333333331,100.0,63.0,88.79166666666667,1281.0,593.0,874.3541666666666,17.6,11.7,13.783333333333333
11,2021.1.15 0:00,12.5,-1.7,4.595833333333333,0.65,0.01,0.1425,16.8,7.3,11.45833333333333,100.0,97.0,99.08333333333333,1115.0,692.0,848.6875,14.9,11.7,13.141666666666667
11,2021.1.16 0:00,2.6,-4.6,-0.7958333333333334,2.01,0.01,0.4683333333333333,22.2,7.1,11.533333333333333,100.0,66.0,90.375,1309.0,643.0,845.1666666500001,17.1,11.8,13.383333333333328
11,2021.1.17 0:00,1.9,-8.9,-3.3666666666666667,2.08,0.18,0.4741666666666666,25.1,6.1,12.516666666666667,100.0,65.0,87.625,1299.0,584.0,881.5,18.6,11.3,13.87916666666667
11,2021.1.18 0:00,5.3,-5.6,-1.5833333333333333,1.69,0.02,0.27416666666666667,22.1,6.7,10.566666666666665,100.0,86.0,96.375,1007.0,680.0,830.75,15.2,11.8,12.954166666666666
