id,date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
25,2020.9.25 0:00,,,,2.84,0.01,0.7127380952380953,,,,,,,,,,,,
25,2020.10.2 0:00,22.55069853,9.146911765,15.64065359423611,2.77,0.01,0.6057142857142859,26.1186994,11.98861771,17.84661165083333,97.39922601,70.0589004,85.23275539763891,617.5426471,401.5764706,460.2180964125,23.76908622,14.13658622,18.168218164305557
25,2020.10.9 0:00,23.28055147,7.474889706,14.875887166851193,2.68,0.01,0.5669642857142855,26.06817144,11.51103773,17.153121020059526,101.1419118,71.72334559,88.80631032482145,570.4382353,396.8176471,461.24093575654746,22.94721122,12.54283622,16.76815615994048
25,2020.10.16 0:00,22.4375,4.225,11.865739889410715,2.63,0.01,0.4807142857142856,27.8875,10.275,15.532066263690483,104.35,67.1125,91.08183351452382,640.0,401.6691177,499.6804096666667,21.88096122,11.39346122,15.098836963928559
25,2020.10.23 0:00,21.4,1.6375,10.270424107035712,2.5,0.05,0.5986904761904761,26.2875,9.9375,15.589806547499991,100.8,60.01964286,84.26569940470235,717.0416666,402.0,517.968377977381,21.69346122,11.10596122,15.057672529047617
25,2020.10.30 0:00,19.3375,-2.6375,8.260342261904759,2.35,0.01,0.4862500000000002,24.8625,8.9125,14.66075148809523,104.8625,62.45357143,87.32265624999995,777.125,381.875,521.1755952380952,19.99346122,9.598531971,13.785592422208337
25,2020.11.6 0:00,20.1375,-1.2375,7.959784226172623,2.21,0.02,0.4775000000000001,25.2125,9.2125,14.636197916666665,103.95,63.34313187,88.47220982160714,782.375,381.625,538.4066220238095,20.41785377,10.45402725,14.107271448511908
25,2020.11.13 0:00,23.8,1.44e-14,12.95323660714286,2.01,0.01,0.3273214285714285,27.1,9.6875,16.69657738095237,99.5875,50.3,90.0343005952381,754.0,401.0,536.8206845238095,21.6,11.02665094,16.987980121428567
25,2020.11.20 0:00,13.8,-1.2,6.707738095238092,2.03,0.01,0.3308333333333334,25.3,7.4,14.034523809523805,99.5,60.2,87.51666666666664,1147.0,360.0,502.29761904761904,20.1,11.7,14.785714285714278
25,2020.11.27 0:00,9.5,-3.7,3.332142857142858,1.96,0.01,0.36928571428571433,26.3,7.0,13.333333333333329,94.5,67.6,86.71904761904759,1080.0,325.0,544.0119047619048,20.1,11.7,14.283333333333339
25,2020.12.4 0:00,10.4,-5.8,2.463690476190475,1.84,0.01,0.3651785714285714,27.8,6.9,13.30238095238095,98.2,68.5,87.12142857142857,1178.0,304.0,580.4047619047619,21.2,11.2,14.16428571428572
25,2020.12.11 0:00,10.9,-8.4,-0.03333333333333336,1.92,0.01,0.3575595238095239,25.8,6.7,12.257738095238093,95.7,67.3,86.64821428571425,1243.0,241.0,554.6785714285714,20.3,10.5,13.28928571428572
25,2020.12.18 0:00,10.7,-7.0,0.8988095238095236,1.94,0.01,0.3252380952380952,26.8,6.8,12.304166666666665,98.1,69.7,87.96249999999998,1346.0,382.0,642.2202380952381,20.5,10.7,13.396428571428574
25,2020.12.25 0:00,13.2,-10.0,0.03392857142857175,1.95,0.01,0.3070238095238096,28.9,6.5,11.780357142857142,98.1,71.0,90.34583333333337,1287.0,409.0,717.6428571428571,21.5,9.5,12.791071428571431
25,2021.1.1 0:00,3.7,-15.5,-3.4041666666666646,1.97,0.01,0.3752380952380952,25.8,6.6,11.551785714285714,97.9,69.1,86.40892857142862,1242.0,374.0,658.6904761904761,19.9,9.9,12.44821428571429
25,2021.1.8 0:00,10.5,-20.2,-5.195535714285713,2.04,0.01,0.38999999999999996,27.3,6.3,12.018452380952379,100.0,69.1,84.4607142857143,1230.0,371.0,659.6160714285714,22.1,8.6,12.766369047619042
25,2021.1.15 0:00,13.9,-8.0,0.7547619047619042,2.09,0.01,0.36166666666666664,28.0,6.6,13.052380952380956,96.1,64.1,86.48869047619044,1049.0,363.0,629.7380952380952,22.1,10.7,14.158333333333339
25,2021.1.22 0:00,13.5,-4.8,5.661904761904761,2.2,0.01,0.2963095238095238,29.3,6.7,13.352678571428564,99.4,56.5,89.4244047619048,1167.0,375.0,654.9077380952381,21.9,11.4,14.333630952380954
25,2021.1.29 0:00,12.8,-8.2,1.0053571428571422,2.35,0.01,0.4814880952380953,26.5,6.8,13.538095238095242,97.1,57.9,83.43333333333337,1017.0,368.0,560.25,21.1,10.6,14.377976190476184
25,2021.2.5 0:00,11.8,-7.6,2.0482142857142858,2.39,0.01,0.47303571428571434,28.3,5.8,13.877976190476193,100.0,58.5,84.7190476190476,1127.0,407.0,622.577380952381,21.8,11.4,14.847619047619052
25,2021.2.12 0:00,16.9,-7.3,1.8613095238095245,2.4,0.01,0.45982142857142855,28.5,6.6,13.280952380952382,98.8,68.6,90.49464285714284,1030.0,377.0,594.6130952380952,21.3,10.5,14.232142857142863
25,2021.2.19 0:00,22.7,-4.8,6.044642857142862,2.49,0.01,0.5493452380952379,27.5,5.9,13.775595238095239,97.1,70.2,88.72261904761906,904.0,414.0,543.6130952380952,21.1,11.7,14.87202380952382
25,2021.2.26 0:00,17.4,-2.4,7.473809523809522,2.67,0.01,0.4135714285714286,27.9,6.5,13.439880952380953,99.5,70.2,91.78869047619048,969.0,369.0,528.3928571428571,19.1,10.9,14.071428571428577
25,2021.3.5 0:00,17.8,-0.9,6.966666666666664,2.77,0.02,0.6113690476190476,27.8,6.7,14.94702380952382,98.8,40.6,83.24642857142858,868.0,425.0,545.1904761904761,22.7,12.0,16.374404761904763
25,2021.3.12 0:00,19.8,-1.0,8.006547619047616,2.96,0.01,0.6839880952380953,27.4,6.2,14.931547619047619,95.5,37.7,76.25357142857143,845.0,397.0,512.2380952380952,23.6,11.5,16.74404761904762
25,2021.3.19 0:00,19.4,-0.4,8.754166666666668,3.03,0.01,0.6922619047619045,28.6,5.8,14.285119047619045,94.8,37.2,76.16785714285716,808.0,387.0,515.8630952380952,23.2,11.3,15.98214285714286
25,2021.3.26 0:00,24.2,2.2,11.802380952380949,3.38,0.01,0.6145238095238095,28.2,6.7,14.873809523809522,98.0,28.8,75.71011904761903,740.0,412.0,495.39285714285717,22.6,11.9,15.744047619047619
25,2021.4.2 0:00,26.1,3.5,12.639285714285709,3.3,0.01,0.7050595238095239,28.0,5.2,14.973511904761898,97.3,34.0,73.2035714285715,715.0,393.0,475.7797619047619,22.0,10.2,15.87559523809523
25,2021.4.9 0:00,23.6,0.7,10.799404761904762,3.37,0.02,0.8308928571428572,27.9,5.5,14.077380952380949,100.0,57.1,92.33988095238091,738.0,418.0,489.63690476190476,23.4,9.8,15.46785714285714
25,2021.4.16 0:00,28.1,2.8,13.045238095238092,3.37,0.01,0.8052976190476192,29.9,5.4,15.19047619047619,100.0,34.0,70.73750000000003,691.0,407.0,481.92857142857144,23.6,9.6,15.874404761904762
25,2021.4.23 0:00,28.4,9.0,16.95446428571428,3.33,0.01,0.8498809523809528,30.6,8.3,17.801488095238113,95.8,36.6,67.53809523809525,536.0,416.0,459.5863095238095,23.8,13.5,18.12380952380953
25,2021.4.30 0:00,14.8,11.9,13.416666666666666,2.93,0.14,0.5924999999999999,19.1,12.1,14.58333333333333,89.0,61.6,78.41666666666667,459.0,427.0,442.9166666666667,17.8,15.3,16.1
26,2020-09-09 0:00,30.0,17.1,21.58988095238095,3.37,0.01,0.5024404761904762,38.8,18.2,24.667261904761897,91.0,31.9,68.27619047619051,549.0,385.0,441.36309523809524,33.1,22.6,25.911904761904765
26,2020-09-16 0:00,27.2,10.6,18.48095238095238,3.07,0.01,0.5438095238095237,34.3,13.5,21.826785714285716,89.2,30.6,64.9675595238095,567.0,376.0,456.0654761904762,29.1,18.6,23.873809523809523
26,2020-09-23 0:00,29.5,9.3,18.13035714285713,3.1,0.01,0.7497619047619049,35.6,12.8,21.483928571428574,88.3,30.3,61.39047619047616,582.0,376.0,458.39285714285717,29.8,18.3,23.19345238095238
26,2020-09-30 0:00,26.8,6.3,17.501190476190484,2.97,0.01,0.6363095238095239,35.1,9.1,20.626190476190473,85.0,30.0,61.409523809523805,619.0,376.0,453.5357142857143,27.8,15.9,22.377976190476176
26,2020-10-07 0:00,25.7,5.5,15.560119047619047,2.9,0.01,0.6926785714285713,33.0,9.2,18.908333333333328,99.0,30.7,64.2550595238095,769.0,390.0,518.9583333333334,26.5,16.1,20.81190476190476
26,2020-10-14 0:00,23.6,2.6,11.159523809523806,2.75,0.01,0.5749404761904761,29.7,6.5,15.866071428571434,99.5,30.1,70.5735119047619,670.0,366.0,526.8928571428571,23.3,12.9,17.7125
26,2020-10-21 0:00,22.3,1.9,10.279166666666667,2.69,0.02,0.5388690476190476,28.1,10.6,16.564285714285717,97.8,32.1,65.91755952380953,762.0,405.0,566.6785714285714,22.0,15.1,18.13273809523809
26,2020-10-28 0:00,21.5,-0.3,9.283928571428568,2.58,0.02,0.49541666666666645,29.3,10.7,16.329166666666662,96.3,30.5,62.0904761904762,799.0,384.0,560.797619047619,22.3,14.7,17.995238095238097
26,2020-11-04 0:00,21.2,-4.7,6.514285714285715,2.53,0.01,0.5319642857142858,27.2,9.0,15.330357142857146,97.1,30.6,63.68065476190478,783.0,405.0,577.702380952381,21.1,13.3,16.96369047619048
26,2020-11-11 0:00,22.6,-3.4,7.966071428571431,2.3,0.02,0.4958333333333331,29.9,9.7,15.969642857142864,97.4,32.5,66.58184523809527,778.0,405.0,588.7916666666666,20.6,14.0,17.37083333333334
26,2020-11-18 0:00,22.9,-2.2,9.318452380952385,2.17,0.01,0.2641071428571429,26.3,7.8,15.801190476190484,99.5,30.9,84.05863095238097,745.0,323.0,526.6011904761905,21.7,13.7,17.37976190476191
26,2020-11-25 0:00,13.7,-6.6,2.8714285714285714,2.1,0.01,0.39178571428571435,24.8,7.5,13.927976190476189,99.1,30.3,74.86517857142856,731.0,380.0,561.5535714285714,19.4,12.2,15.629761904761898
26,2020-12-02 0:00,10.9,-7.3,0.35297619047619055,2.19,0.01,0.42803571428571424,24.7,7.2,12.925,98.3,36.2,71.4369047619047,952.0,375.0,579.2083333333334,19.2,11.6,14.702380952380947
26,2020-12-09 0:00,10.4,-9.2,-0.30892857142857066,2.11,0.01,0.38458333333333333,24.6,6.5,12.359523809523807,99.9,32.7,73.20357142857142,777.0,340.0,566.547619047619,19.3,11.0,14.182738095238102
26,2020-12-16 0:00,6.6,-11.3,-3.7142857142857144,2.13,0.01,0.4024404761904762,25.8,6.2,11.154761904761902,97.1,31.1,71.09880952380948,780.0,368.0,600.6190476190476,17.1,9.7,12.815476190476184
26,2020-12-23 0:00,8.8,-7.8,-0.13869047619047617,1.92,0.01,0.3114285714285715,24.3,7.7,12.055952380952382,99.9,37.7,85.67189625851188,820.0,346.0,648.7261904761905,18.2,10.7,13.774999999999997
26,2020-12-30 0:00,5.1,-12.7,-4.268452380952382,2.2,0.01,0.38261904761904764,27.7,5.1,10.218154761904762,100.0,35.1,82.23405612244048,881.0,368.0,672.6547619047619,17.2,7.4,12.051785714285712
26,2021-01-06 0:00,2.5,-20.9,-9.536309523809525,2.51,0.01,0.41208333333333336,25.4,5.7,9.837499999999993,99.3,47.5,81.97738095238094,999.0,413.0,726.3571428571429,17.2,9.1,11.569047619047616
26,2021-01-13 0:00,14.9,-11.1,-1.04047619047619,2.25,0.01,0.40095238095238106,26.4,6.1,11.096428571428579,98.5,33.0,74.7714285714286,909.0,468.0,722.1428571428571,18.8,9.5,13.050000000000006
26,2021-01-20 0:00,14.7,-11.2,4.32261904761905,2.22,0.01,0.3227976190476191,25.4,5.6,12.53988095238095,99.5,30.0,81.39255952380957,933.0,453.0,710.2083333333334,19.4,9.8,14.268452380952377
26,2021-01-27 0:00,12.3,-10.7,0.05059523809523814,2.89,0.01,0.4588095238095238,27.1,5.2,11.46666666666666,99.5,30.0,71.99017857142856,798.0,420.0,639.6428571428571,19.0,9.6,13.22202380952381
26,2021-02-03 0:00,12.5,-8.7,-0.3595238095238096,2.58,0.01,0.5733928571428573,26.4,5.8,12.698809523809514,95.1,30.2,65.41964285714282,826.0,407.0,629.5892857142857,21.1,10.8,14.834523809523814
26,2021-02-10 0:00,19.6,-8.2,2.9363095238095256,2.58,0.01,0.4822023809523809,24.5,6.2,12.639880952380953,96.7,30.7,65.75982142857141,837.0,465.0,644.9107142857143,20.1,11.2,14.742857142857142
26,2021-02-17 0:00,22.8,-8.8,1.4428571428571433,2.72,0.01,0.5929761904761904,29.3,5.0,12.626785714285715,92.5,31.7,64.3839285714286,851.0,354.0,657.5119047619048,22.9,9.0,14.968452380952385
26,2021-02-24 0:00,16.1,-4.7,5.327380952380953,2.76,0.01,0.36273809523809525,25.2,6.0,12.602976190476184,99.1,30.1,74.20625,851.0,462.0,637.1190476190476,20.0,11.2,14.49642857142857
26,2021-03-03 0:00,20.3,-4.5,6.430357142857143,2.98,0.02,0.6141666666666667,31.1,6.0,13.80833333333334,96.7,30.7,68.8357142857143,839.0,474.0,643.6011904761905,21.3,11.7,16.04345238095238
26,2021-03-10 0:00,19.8,-2.3,8.573214285714288,3.14,0.02,0.6865476190476192,26.4,7.2,15.009523809523811,99.5,32.1,66.0404761904762,809.0,403.0,602.4166666666666,22.9,12.6,17.48214285714286
26,2021-03-17 0:00,22.1,-3.2,8.153571428571436,3.28,0.01,0.746190476190476,27.5,6.2,14.711309523809515,96.2,32.8,62.35535714285712,787.0,408.0,559.8988095238095,24.5,12.7,17.520238095238092
26,2021-03-24 0:00,25.5,-2.1,10.890476190476186,3.25,0.01,0.6882738095238091,33.0,6.8,15.450595238095245,99.6,31.4,64.72380952380952,736.0,461.0,579.0357142857143,25.8,12.4,17.669047619047625
26,2021-03-31 0:00,25.3,0.3,13.407142857142853,3.46,0.01,0.6587500000000002,33.2,6.5,17.50535714285715,99.5,31.1,71.17500000000001,812.0,387.0,592.0297619047619,26.4,13.6,19.630952380952383
26,2021-04-07 0:00,23.7,-0.3,11.516666666666666,3.51,0.01,0.8487500000000006,32.5,5.4,16.53541666666666,99.5,31.3,66.83750000000002,832.0,438.0,588.547619047619,27.7,12.6,19.177976190476198
26,2021-04-14 0:00,27.9,-2.2,10.073214285714286,3.64,0.03,0.9899404761904764,34.5,5.6,16.688690476190477,91.8,31.1,58.36845238095237,817.0,446.0,590.7261904761905,29.1,14.1,19.380357142857147
26,2021-04-21 0:00,29.0,6.9,17.300000000000004,3.51,0.01,0.8163095238095239,36.0,10.8,20.83869047619047,90.6,30.6,62.83541666666664,915.0,312.0,562.8869047619048,29.2,18.0,22.9077380952381
26,2021-04-28 0:00,23.6,9.5,15.993055555555562,3.72,0.01,1.0206944444444446,30.0,12.7,19.979166666666675,91.4,31.0,60.33472222222221,743.0,344.0,509.02777777777777,26.1,18.0,22.227777777777778
31,2020-09-15 0:00,26.0,9.5,18.10357142857144,3.13,0.01,0.6036309523809521,29.5,12.0,21.037500000000005,100.0,45.6,95.78571428571426,540.0,428.0,474.1488095238095,29.9,13.2,21.379761904761903
31,2020-09-22 0:00,26.3,11.1,17.18154761904763,3.13,0.01,0.7335119047619048,33.5,13.5,20.366666666666667,98.4,40.7,80.37559523809526,580.0,431.0,488.9107142857143,32.0,13.3,20.79107142857143
31,2020-09-29 0:00,25.6,6.8,16.904166666666665,3.05,0.01,0.6975,30.5,10.1,19.92916666666667,97.2,37.9,80.02291666666665,602.0,430.0,483.48511904761904,30.3,10.5,20.07619047619047
31,2020-10-06 0:00,23.6,4.9,14.297619047619051,3.0,0.02,0.800952380952381,31.2,8.4,18.385714285714293,95.7,31.8,75.06607142857143,643.0,432.0,499.75,36.5,9.8,19.76309523809523
31,2020-10-13 0:00,20.6,3.2,10.790773809523811,2.82,0.01,0.6081547619047618,29.3,8.1,16.010714285714293,93.7,28.4,76.9005952380952,629.0,408.0,500.32142857142856,29.8,8.8,15.886607142857159
31,2020-10-20 0:00,22.0,0.3,10.278869047619047,2.76,0.01,0.5780357142857142,31.0,8.1,16.260714285714293,96.8,35.2,78.06815476190475,635.0,399.0,494.3452380952381,29.5,9.8,15.952380952380953
31,2020-10-27 0:00,20.6,0.2,9.659523809523808,2.54,0.01,0.4972619047619048,30.5,7.5,15.779761904761905,95.4,38.6,77.7764880952381,646.0,410.0,506.70238095238096,28.7,8.9,15.857440476190469
31,2020-11-03 0:00,19.5,-3.7,6.915476190476193,2.61,0.01,0.5289285714285713,30.0,5.8,14.645238095238096,95.4,35.7,76.15714285714286,673.0,346.0,506.5238095238095,30.3,3.6,13.532142857142855
31,2020-11-10 0:00,22.0,-3.1,7.54047619047619,2.45,0.02,0.5913690476190475,31.0,6.9,14.916071428571431,95.4,38.4,76.43214285714288,726.0,360.0,534.0892857142857,30.2,1.4,13.601785714285707
31,2020-11-17 0:00,21.3,-1.3,11.138690476190476,2.21,0.01,0.28470238095238093,34.1,5.9,15.589880952380955,98.7,49.6,84.46607142857147,638.0,280.0,459.23809523809524,28.0,6.4,15.699404761904768
31,2020-11-24 0:00,12.7,-3.6,4.132142857142855,2.25,0.01,0.45428571428571407,27.4,5.7,12.964880952380948,96.0,52.7,83.55119047619048,677.0,282.0,484.3452380952381,29.8,4.9,12.095833333333335
31,2020-12-01 0:00,9.9,-6.8,0.7607142857142856,2.14,0.01,0.44636904761904767,28.5,5.4,13.385714285714284,96.7,56.5,81.34166666666668,639.0,282.0,504.4047619047619,32.0,3.9,11.5422619047619
31,2020-12-08 0:00,10.6,-7.6,1.1648809523809518,2.05,0.01,0.3832142857142856,26.4,5.4,12.555357142857144,96.8,56.4,83.4232142857143,714.0,413.0,573.1428571428571,30.7,2.2,11.072023809523808
31,2020-12-15 0:00,5.9,-9.1,-3.1374999999999975,2.2,0.01,0.46232142857142894,27.6,5.3,11.84940476190477,94.1,62.8,82.36279761904761,715.0,421.0,607.6130952380952,30.6,1.2,9.379166666666666
31,2020-12-22 0:00,12.0,-7.7,0.9101190476190476,2.18,0.01,0.36934523809523817,30.4,5.5,12.651190476190479,97.3,65.4,86.66309523809524,768.0,424.0,607.077380952381,30.7,1.1,10.542261904761908
31,2020-12-29 0:00,8.4,-14.3,-3.152976190476189,2.15,0.01,0.41232142857142856,29.9,5.8,12.301785714285716,96.7,62.9,87.33154761904764,819.0,414.0,622.625,28.3,0.7,9.631547619047613
31,2021-01-05 0:00,2.0,-19.1,-7.282142857142854,2.21,0.01,0.4067857142857142,28.0,4.9,11.147619047619047,94.4,64.5,85.0738095238095,828.0,422.0,650.3869047619048,29.7,0.1,7.86845238095238
31,2021-01-12 0:00,14.1,-9.3,-0.11488095238095232,2.44,0.01,0.4826190476190476,27.9,5.7,13.12440476190477,96.3,61.5,85.0297619047619,881.0,441.0,635.8928571428571,31.0,0.5,10.878571428571425
31,2021-01-19 0:00,13.0,-9.3,4.057142857142857,2.33,0.01,0.39309523809523805,29.9,6.3,13.850595238095238,97.9,48.0,86.77976190476193,835.0,452.0,644.7559523809524,27.2,2.4,11.884523809523811
31,2021-01-26 0:00,10.9,-7.9,1.6205357142857146,2.44,0.01,0.38726190476190486,29.9,6.0,13.195238095238102,97.0,49.2,85.43660714285713,827.0,427.0,627.2410714285714,26.5,2.7,11.121428571428568
31,2021-02-02 0:00,11.8,-8.0,0.17559523809523797,2.63,0.03,0.5969047619047618,29.6,5.9,14.085714285714275,96.2,50.3,81.78154761904764,853.0,439.0,609.1785714285714,27.7,2.7,11.601785714285716
31,2021-02-09 0:00,18.1,-7.9,3.1857142857142855,2.65,0.01,0.5186309523809525,29.4,5.6,13.629166666666668,96.0,23.8,79.03511904761902,810.0,438.0,606.7321428571429,28.8,4.1,12.143452380952377
31,2021-02-16 0:00,20.8,-7.2,1.505952380952381,2.79,0.01,0.6579761904761903,29.2,6.4,14.397619047619045,92.7,38.3,79.64523809523813,791.0,428.0,579.5892857142857,30.4,5.5,12.433928571428567
31,2021-02-23 0:00,14.8,-5.7,4.816071428571428,2.51,0.01,0.3635714285714286,28.7,6.1,14.295238095238089,97.3,49.0,85.07023809523814,822.0,406.0,567.2440476190476,29.2,5.3,12.341666666666667
31,2021-03-02 0:00,16.8,-3.6,5.6732142857142875,3.02,0.02,0.6145238095238094,28.9,6.6,15.46785714285714,97.0,46.1,82.27380952380955,734.0,424.0,544.4642857142857,30.3,5.4,14.086309523809518
31,2021-03-09 0:00,17.0,-3.0,7.012499999999999,3.04,0.01,0.6967857142857143,29.4,6.7,15.451785714285709,95.7,34.2,79.15952380952379,806.0,399.0,550.9583333333334,30.0,6.6,14.143452380952382
31,2021-03-16 0:00,18.6,-3.0,7.458333333333338,3.25,0.01,0.7426785714285713,29.8,6.3,15.791666666666664,96.8,42.4,78.78452380952379,877.0,400.0,541.1547619047619,28.2,5.0,14.497023809523805
31,2021-03-23 0:00,21.8,-2.0,9.275595238095232,3.28,0.01,0.7489880952380954,28.7,6.2,16.15178571428572,98.8,37.0,80.75297619047619,854.0,378.0,543.0714285714286,29.0,5.4,15.119642857142864
31,2021-03-30 0:00,21.3,1.1,11.755952380952376,3.5,0.01,0.5861309523809523,27.3,7.1,16.802976190476183,100.0,36.4,82.67321428571424,743.0,383.0,496.51785714285717,26.8,7.6,16.523214285714282
31,2021-04-06 0:00,19.9,-1.1,10.09880952380952,3.53,0.01,0.8924999999999998,28.4,6.9,16.190476190476193,97.0,28.1,75.87380952380954,822.0,383.0,528.9404761904761,26.4,5.5,15.178571428571434
31,2021-04-13 0:00,18.4,-2.7,8.382738095238096,3.68,0.03,0.9988095238095236,28.7,5.9,15.724404761904761,97.4,34.5,78.06249999999999,802.0,378.0,511.2857142857143,26.3,4.6,14.377976190476184
31,2021-04-20 0:00,24.7,-0.2,14.584523809523809,3.59,0.01,0.9369642857142857,30.2,6.3,18.044940476190487,96.5,33.0,72.45029761904759,801.0,396.0,503.9166666666667,27.4,5.1,17.500297619047615
31,2021-04-27 0:00,21.7,2.5,12.120833333333334,3.73,0.01,0.9386904761904766,30.7,7.6,17.382738095238093,96.9,40.9,79.7005952380952,692.0,373.0,474.1190476190476,27.7,9.8,17.1952380952381
31,2021-05-04 0:00,22.4,1.5,13.4967261904762,3.67,0.01,0.8469047619047616,31.1,7.5,18.182440476190465,100.0,46.3,84.45208333333333,729.0,347.0,471.9791666666667,28.7,10.0,17.995833333333334
31,2021-05-11 0:00,28.0,9.5,18.05714285714286,3.59,0.01,0.6133333333333334,31.0,11.3,21.202380952380956,99.7,56.1,84.19642857142856,623.0,375.0,466.7857142857143,28.5,13.5,20.813095238095237
31,2021-05-18 0:00,26.7,11.8,16.947916666666668,3.44,0.01,0.9954166666666665,29.5,13.7,20.36041666666667,97.9,46.4,79.67916666666666,525.0,431.0,462.7083333333333,27.7,14.1,20.16875
34,2020-09-16 0:00,25.1,10.6,18.49404761904762,3.13,0.01,0.5804166666666668,30.2,11.6,19.963095238095235,100.0,86.1,98.49285714285713,502.0,271.0,311.63690476190476,30.5,11.5,20.082738095238074
34,2020-09-23 0:00,26.9,10.6,18.324999999999996,3.13,0.01,0.7547619047619047,33.2,11.5,20.069642857142856,100.0,83.1,98.52738095238092,614.0,252.0,323.1488095238095,33.8,11.6,20.226190476190467
34,2020-09-30 0:00,25.6,7.1,17.43660714285715,3.0,0.01,0.7095238095238096,32.0,12.5,20.075892857142854,100.0,88.0,98.49702380952382,378.0,278.0,323.4940476190476,32.6,11.0,20.05714285714286
34,2020-10-07 0:00,23.8,5.8,15.216666666666667,2.94,0.01,0.7648809523809523,30.9,10.4,18.504761904761885,100.0,87.2,98.46607142857142,385.0,281.0,326.2440476190476,30.4,10.7,18.42619047619047
34,2020-10-14 0:00,22.8,4.1,11.763095238095234,2.82,0.01,0.624940476190476,30.9,9.3,16.958928571428572,100.0,82.9,98.40178571428565,529.0,261.0,364.4404761904762,31.5,9.3,17.202976190476196
34,2020-10-21 0:00,21.3,2.2,11.287500000000001,2.76,0.01,0.5608928571428572,28.1,9.9,16.199404761904763,100.0,84.8,98.19999999999993,579.0,245.0,359.0654761904762,28.4,10.0,16.363095238095227
34,2020-10-28 0:00,20.1,0.8,10.271130952380954,2.54,0.01,0.5013095238095239,27.8,7.5,15.107142857142858,100.0,87.5,98.23392857142852,606.0,213.0,366.04761904761904,28.5,7.6,15.353273809523806
34,2020-11-04 0:00,20.5,-2.6,7.97559523809524,2.61,0.01,0.5276190476190477,28.2,7.1,14.379761904761898,100.0,86.7,98.18273809523805,508.0,212.0,353.69642857142856,28.0,7.5,14.445238095238091
34,2020-11-11 0:00,23.2,-1.4,10.028571428571427,2.4,0.01,0.5280357142857142,29.2,6.4,14.941666666666668,100.0,89.6,98.33750000000002,517.0,246.0,355.6547619047619,29.2,6.8,15.044642857142858
34,2020-11-18 0:00,22.7,0.2,10.933928571428572,2.25,0.01,0.3310714285714286,26.0,6.1,14.638095238095245,100.0,87.1,98.04107142857137,404.0,205.0,285.75,25.7,6.3,14.75059523809524
34,2020-11-25 0:00,13.0,-5.0,4.647619047619049,2.18,0.01,0.45720238095238097,25.5,7.7,13.104761904761904,100.0,88.3,98.1398809523809,503.0,204.0,322.625,24.9,8.0,13.06071428571429
34,2020-12-02 0:00,10.5,-5.7,1.8767857142857134,2.1,0.01,0.4378571428571428,28.2,8.0,13.351785714285707,100.0,92.6,98.00476190476186,484.0,204.0,331.98809523809524,27.3,7.9,13.274999999999993
34,2020-12-09 0:00,11.7,-7.5,1.4815476190476193,2.09,0.01,0.3901785714285713,27.5,7.6,12.461309523809524,100.0,89.5,98.04047619047618,474.0,201.0,318.1279761904762,26.8,7.4,12.475595238095242
34,2020-12-16 0:00,7.3,-8.0,-1.6386904761904755,2.2,0.01,0.43107142857142866,25.8,7.7,12.016666666666666,100.0,91.8,98.1875,452.0,201.0,303.4315476190476,24.8,7.2,11.794642857142858
34,2020-12-23 0:00,13.3,-5.7,2.4142857142857146,2.18,0.01,0.36738095238095253,26.1,7.7,12.43988095238095,100.0,91.4,98.00595238095246,1361.0,200.0,417.4345238095238,26.0,6.9,12.31190476190476
34,2020-12-30 0:00,7.0,-12.4,-2.396428571428572,2.15,0.01,0.4058333333333334,28.3,7.2,12.420833333333333,100.0,89.9,97.99107142857147,466.0,245.0,352.5,27.5,7.3,12.320238095238096
34,2021-01-06 0:00,3.5,-17.7,-6.727083333333331,2.21,0.01,0.44357142857142856,27.2,5.5,11.938392857142853,100.0,93.7,98.17559523809528,474.0,218.0,353.7291666666667,26.4,6.2,11.829464285714275
34,2021-01-13 0:00,15.6,-7.2,1.1476190476190469,2.44,0.01,0.4966071428571428,29.2,5.8,12.869642857142857,100.0,93.6,98.12470238095234,504.0,259.0,358.2738095238095,29.0,6.1,13.267261904761906
34,2021-01-20 0:00,14.5,-8.5,6.35357142857143,2.23,0.01,0.32690476190476203,28.2,8.7,13.192857142857147,100.0,91.1,98.09821428571429,546.0,289.0,388.4047619047619,29.0,8.8,13.580952380952372
34,2021-01-27 0:00,12.5,-7.5,1.8529761904761906,2.56,0.01,0.46434523809523814,27.1,8.1,13.330357142857142,100.0,91.6,98.02023809523813,484.0,231.0,351.625,27.1,7.6,13.323809523809526
34,2021-02-03 0:00,12.7,-7.3,1.3541666666666663,2.65,0.01,0.6027380952380952,29.6,8.4,14.053571428571423,100.0,92.0,98.12738095238099,514.0,271.0,364.75,29.4,8.5,14.19940476190476
34,2021-02-10 0:00,19.2,-6.8,4.341071428571429,2.72,0.01,0.509404761904762,25.7,8.2,13.761904761904765,100.0,92.5,98.17738095238097,558.0,254.0,401.8392857142857,27.8,8.5,13.903571428571432
34,2021-02-17 0:00,21.7,-6.1,2.978571428571429,2.79,0.01,0.6551190476190476,28.2,8.5,14.28154761904762,100.0,91.2,98.10892857142856,573.0,248.0,379.29761904761904,29.0,8.5,14.466666666666667
