id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
26,25,2021-02-24 0:00,8.029653679653679,2.7108058608058614,0.7348376623376623,0.0,15.839069264069265,9.473351648351649,69.4319032158658,78.9376896912271,581.0670995670996,690.4587912087911,15.167424242424243,13.833516483516481
26,26,2021-03-03 0:00,9.773809523809524,3.2243589743589745,1.2493939393939395,0.0,17.723051948051946,10.06098901098901,58.847619047619055,78.48956043956045,566.5140692640692,717.1721611721612,17.18257575757576,14.940750915750916
26,27,2021-03-10 0:00,12.363095238095239,4.783333333333333,1.3730952380952381,0.0,19.160714285714285,10.858333333333333,56.94166666666667,75.13928571428572,516.8928571428571,687.9404761904761,18.677380952380954,16.28690476190476
26,28,2021-03-17 0:00,11.478021978021976,4.344047619047619,1.3980586080586082,0.0,19.02234432234432,9.809740259740257,52.233882783882784,73.72694805194806,494.1630036630037,632.9145021645021,18.62838827838828,16.25281385281385
26,29,2021-03-24 0:00,14.62234432234432,6.494913419913419,1.2828663003663003,0.0,19.99166666666667,10.142748917748918,55.33040293040294,75.503841991342,523.2014652014652,643.534632034632,18.721520146520145,16.43874458874459
26,30,2021-03-31 0:00,16.641483516483518,9.606493506493505,1.2181684981684984,0.0,21.916483516483517,12.338744588744587,62.262031558168495,81.62432567433983,522.8113553113553,671.9458874458875,20.62728937728938,18.46071428571429
26,31,2021-04-07 0:00,15.136028257456827,7.228181818181817,1.5547566718995292,0.0,21.432260596546314,10.693506493506494,57.26789638932497,78.4657142857143,517.4544740973313,673.9454545454546,20.444191522762953,17.657792207792205
26,32,2021-04-14 0:00,14.418681318681317,4.937662337662338,1.8275824175824178,0.0,22.16813186813187,10.212987012987014,51.643956043956045,66.31558441558442,515.8241758241759,679.2467532467533,20.785714285714285,17.71948051948052
26,33,2021-04-21 0:00,21.340188383045525,12.315844155844156,1.4729199372056514,0.0,25.483359497645214,15.115064935064936,48.70007849293564,80.25636363636363,474.01962323390893,672.8753246753248,24.00722135007849,21.54298701298702
26,34,2021-04-28 0:00,18.754578754578755,12.37030303030303,1.7964102564102564,0.0,23.832967032967034,14.90030303030303,42.65329670329671,83.71151515151516,428.4871794871795,614.5696969696969,23.518864468864468,20.51090909090909
31,1,2020-09-15 0:00,20.22197802197802,15.599999999999998,1.1143956043956043,0.0,23.670329670329664,17.925974025974025,93.37032967032965,98.64025974025974,455.42857142857144,496.2727272727273,23.53516483516484,18.83246753246753
31,2,2020-09-22 0:00,19.910347985347986,14.036363636363637,1.3721520146520145,0.0,23.867765567765566,16.320346320346317,68.24917582417582,94.3770562770563,461.33424908424905,520.7283549783549,23.492032967032966,17.657251082251083
31,3,2020-09-29 0:00,19.292149517149518,14.298959373959374,1.3378946053946055,0.0,23.021303696303697,16.555760905760906,69.36505161505161,91.59135031635033,459.44538794538795,509.4556277056277,22.426839826839828,17.491033966033964
31,4,2020-10-06 0:00,17.760714285714283,10.83452380952381,1.601904761904762,0.0,23.308333333333334,13.463095238095239,59.31785714285716,90.8142857142857,473.85714285714283,525.6428571428571,23.96309523809524,15.56309523809524
31,5,2020-10-13 0:00,14.201190476190476,7.380357142857142,1.216309523809524,0.0,21.066666666666666,10.954761904761904,65.09166666666667,88.70952380952382,471.17857142857144,529.4642857142858,19.50714285714286,12.266071428571431
31,6,2020-10-20 0:00,13.526623376623377,7.428571428571429,1.2422619047619048,0.0,21.85573593073593,11.390201465201462,69.9689393939394,85.21739926739927,466.33225108225116,518.771978021978,19.755844155844155,12.642857142857144
31,7,2020-10-27 0:00,13.505194805194805,6.405494505494504,1.0849350649350649,0.0,21.436363636363637,10.993406593406593,67.95064935064936,86.09065934065934,470.22077922077915,537.5714285714286,20.119480519480522,12.251098901098901
