id,week,week_start_date,obj_num,flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_day,temp_ex_night,sr_ex_day,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,soil_temp_day,soil_temp_night
11,4,2020.10.6 0:00,1,0,20.8,7,10.3,8.4,7.5,13.3,19.83106061,13.55595238,132.5443723,20.77634444,20.81884882,35.35822511,70.62271062,497.4383117,559.5201465,15.83184067,15.83184067
11,4,2020.10.6 0:00,2,0,18.4,7,8.7,7.3,6.5,12.31,19.83106061,13.55595238,132.5443723,20.77634444,20.81884882,35.35822511,70.62271062,497.4383117,559.5201465,15.83184067,15.83184067
11,4,2020.10.6 0:00,3,0,21.2,6,11.6,8.6,7.8,12.56,19.83106061,13.55595238,132.5443723,20.77634444,20.81884882,35.35822511,70.62271062,497.4383117,559.5201465,15.83184067,15.83184067
11,4,2020.10.6 0:00,4,0,24.6,6,11.4,9.3,9.1,12.88,19.83106061,13.55595238,132.5443723,20.77634444,20.81884882,35.35822511,70.62271062,497.4383117,559.5201465,15.83184067,15.83184067
11,5,2020.10.13 0:00,1,0,21.1,6,11.1,8.2,7.9,13.36,15.31463991,7.020579421,113.4285714,20.31686212,15.23904017,39.06493506,74.81318681,501.6818182,626.0934066,15.83184067,15.83184067
11,5,2020.10.13 0:00,2,0,19.5,5,10.5,8,6.7,11.9,15.31463991,7.020579421,113.4285714,20.31686212,15.23904017,39.06493506,74.81318681,501.6818182,626.0934066,15.83184067,15.83184067
11,5,2020.10.13 0:00,3,0,21,5,10.7,9.6,9.2,13.06,15.31463991,7.020579421,113.4285714,20.31686212,15.23904017,39.06493506,74.81318681,501.6818182,626.0934066,15.83184067,15.83184067
11,5,2020.10.13 0:00,4,0,26.1,5,12.8,10.2,12,12.91,15.31463991,7.020579421,113.4285714,20.31686212,15.23904017,39.06493506,74.81318681,501.6818182,626.0934066,15.83184067,15.83184067
11,6,2020.10.20 0:00,1,0,20.1,6,11.6,9.2,6.7,13.39,15.63896104,6.553846154,115.8441558,19.33766234,13.63296703,42.93506494,76.86813187,553.4480519,653.2307692,15.83184067,15.83184067
11,6,2020.10.20 0:00,2,0,18.9,6,10.8,8.2,6.7,12.67,15.63896104,6.553846154,115.8441558,19.33766234,13.63296703,42.93506494,76.86813187,553.4480519,653.2307692,15.83184067,15.83184067
11,6,2020.10.20 0:00,3,0,23.3,6,12.6,9.4,11.2,13.77,15.63896104,6.553846154,115.8441558,19.33766234,13.63296703,42.93506494,76.86813187,553.4480519,653.2307692,15.83184067,15.83184067
11,6,2020.10.20 0:00,4,0,27.5,7,12.4,8.7,12.6,14.5,15.63896104,6.553846154,115.8441558,19.33766234,13.63296703,42.93506494,76.86813187,553.4480519,653.2307692,15.83184067,15.83184067
11,7,2020.10.27 0:00,1,1,22.9,6,10.4,7.7,6.3,13.58,15.55633117,7.417445055,107.7224026,20.58214286,14.48042582,48.52435065,78.93063187,534.663961,674.6528159,15.83184067,15.83184067
11,7,2020.10.27 0:00,2,0,18.9,6,10.6,8.2,7.8,13.86,15.55633117,7.417445055,107.7224026,20.58214286,14.48042582,48.52435065,78.93063187,534.663961,674.6528159,15.83184067,15.83184067
11,7,2020.10.27 0:00,3,1,25.5,6,13.1,10,11.8,13.91,15.55633117,7.417445055,107.7224026,20.58214286,14.48042582,48.52435065,78.93063187,534.663961,674.6528159,15.83184067,15.83184067
11,7,2020.10.27 0:00,4,1,30.2,8,13.4,9.4,14.6,14.62,15.55633117,7.417445055,107.7224026,20.58214286,14.48042582,48.52435065,78.93063187,534.663961,674.6528159,15.83184067,15.83184067
11,8,2020.11.3 0:00,1,7,24.5,7,10.7,8,7.8,14.65,12.00519481,4.250549451,102.4285714,20.13246753,13.40989011,52,78.48351648,508.6428571,636.1153846,16.12068218,15.83119008
11,8,2020.11.3 0:00,2,3,15.2,7,7.9,6.2,6.4,15.36,12.00519481,4.250549451,102.4285714,20.13246753,13.40989011,52,78.48351648,508.6428571,636.1153846,16.12068218,15.83119008
11,8,2020.11.3 0:00,3,6,29.4,7,13.3,9.7,13.2,14.68,12.00519481,4.250549451,102.4285714,20.13246753,13.40989011,52,78.48351648,508.6428571,636.1153846,16.12068218,15.83119008
11,8,2020.11.3 0:00,4,4,31.2,8,12.9,9.5,15.7,14.82,12.00519481,4.250549451,102.4285714,20.13246753,13.40989011,52,78.48351648,508.6428571,636.1153846,16.12068218,15.83119008
11,9,2020.11.10 0:00,1,11,25.3,7,11.7,8.5,12.3,14.52,14.3224531,4.25303506,109.7004329,20.73544012,12.93414966,47.2001443,78.33228676,523.6839827,662.6489796,17.60330447,15.62110413
11,9,2020.11.10 0:00,2,7,18.3,6,8.2,6.1,9.6,15.45,14.3224531,4.25303506,109.7004329,20.73544012,12.93414966,47.2001443,78.33228676,523.6839827,662.6489796,17.60330447,15.62110413
11,9,2020.11.10 0:00,3,7,31,7,14.6,9.9,4.4,15.33,14.3224531,4.25303506,109.7004329,20.73544012,12.93414966,47.2001443,78.33228676,523.6839827,662.6489796,17.60330447,15.62110413
11,9,2020.11.10 0:00,4,7,35.3,5,13.4,9.8,20.6,14.92,14.3224531,4.25303506,109.7004329,20.73544012,12.93414966,47.2001443,78.33228676,523.6839827,662.6489796,17.60330447,15.62110413
11,10,2020.11.17 0:00,1,12,26.1,8,11.7,8.9,11.3,15.16,12.38964286,9.569515306,49.03571429,18.42535714,15.22780612,80.26785714,95.25,557.625,631.0918367,18.65642857,17.74502551
11,10,2020.11.17 0:00,2,8,19.6,6,7.8,6.4,10.5,15.48,12.38964286,9.569515306,49.03571429,18.42535714,15.22780612,80.26785714,95.25,557.625,631.0918367,18.65642857,17.74502551
11,10,2020.11.17 0:00,3,10,30.3,7,14.6,10.2,15.3,16.06,12.38964286,9.569515306,49.03571429,18.42535714,15.22780612,80.26785714,95.25,557.625,631.0918367,18.65642857,17.74502551
11,10,2020.11.17 0:00,4,11,36.7,6,13.6,9.7,15.2,15.18,12.38964286,9.569515306,49.03571429,18.42535714,15.22780612,80.26785714,95.25,557.625,631.0918367,18.65642857,17.74502551
11,11,2020.11.24 0:00,1,12,27.3,8,10.4,7.3,12.5,15.58,7.233650794,1.823401361,87.38253968,19.15031746,12.67680272,64.96666667,87.52993197,741.6260582,653.384297,18.83428571,17.45639456
11,11,2020.11.24 0:00,2,8,20.8,6,8.4,6.1,10.7,15.56,7.233650794,1.823401361,87.38253968,19.15031746,12.67680272,64.96666667,87.52993197,741.6260582,653.384297,18.83428571,17.45639456
11,11,2020.11.24 0:00,3,11,31.3,7,14.3,10.2,15.7,16.12,7.233650794,1.823401361,87.38253968,19.15031746,12.67680272,64.96666667,87.52993197,741.6260582,653.384297,18.83428571,17.45639456
11,11,2020.11.24 0:00,4,13,37.1,7,12.6,8.7,21,15.19,7.233650794,1.823401361,87.38253968,19.15031746,12.67680272,64.96666667,87.52993197,741.6260582,653.384297,18.83428571,17.45639456
11,12,2020.12.1 0:00,1,10,27.6,7,10.2,7.4,16.3,15.61,5.763347763,-1.215834642,84.23376623,18.74363636,11.07368917,67.16493506,86.08294087,674.697619,760.9213239,18.87642136,17.20823653
11,12,2020.12.1 0:00,2,7,21.5,6,8.5,6.2,11.1,15.59,5.763347763,-1.215834642,84.23376623,18.74363636,11.07368917,67.16493506,86.08294087,674.697619,760.9213239,18.87642136,17.20823653
11,12,2020.12.1 0:00,3,10,31.1,7,14.2,10.5,15.8,16.24,5.763347763,-1.215834642,84.23376623,18.74363636,11.07368917,67.16493506,86.08294087,674.697619,760.9213239,18.87642136,17.20823653
11,12,2020.12.1 0:00,4,10,36.6,7,13.3,8.9,18.5,15.2,5.763347763,-1.215834642,84.23376623,18.74363636,11.07368917,67.16493506,86.08294087,674.697619,760.9213239,18.87642136,17.20823653
11,13,2020.12.8 0:00,1,7,29.1,8,10.5,7.6,16.3,15.65,5.006825397,-0.214693878,87.43650794,18.42301587,11.43938776,58.52698413,90.2829932,828.1394331,826.5167541,18.41746032,16.96142857
11,13,2020.12.8 0:00,2,8,22.3,6,8.4,6.3,11.5,15.61,5.006825397,-0.214693878,87.43650794,18.42301587,11.43938776,58.52698413,90.2829932,828.1394331,826.5167541,18.41746032,16.96142857
11,13,2020.12.8 0:00,3,8,30.5,8,14.6,10.8,15.3,16.35,5.006825397,-0.214693878,87.43650794,18.42301587,11.43938776,58.52698413,90.2829932,828.1394331,826.5167541,18.41746032,16.96142857
11,13,2020.12.8 0:00,4,8,30.1,7,9.4,7.1,21.4,15.47,5.006825397,-0.214693878,87.43650794,18.42301587,11.43938776,58.52698413,90.2829932,828.1394331,826.5167541,18.41746032,16.96142857
11,14,2020.12.15 0:00,1,5,28.5,8,10.2,7.4,15.6,15.71,0.24234127,-5.988911565,101.6257937,16.93543651,9.882380952,73.84087302,89.3212585,793.7030852,899.4587004,17.85944444,17.35133503
11,14,2020.12.15 0:00,2,10,20.1,6,8.8,6.2,11.4,15.77,0.24234127,-5.988911565,101.6257937,16.93543651,9.882380952,73.84087302,89.3212585,793.7030852,899.4587004,17.85944444,17.35133503
11,14,2020.12.15 0:00,3,11,28.3,8,9,8.3,15.8,16.61,0.24234127,-5.988911565,101.6257937,16.93543651,9.882380952,73.84087302,89.3212585,793.7030852,899.4587004,17.85944444,17.35133503
11,14,2020.12.15 0:00,4,8,39.6,8,13.9,10.3,21.8,15.56,0.24234127,-5.988911565,101.6257937,16.93543651,9.882380952,73.84087302,89.3212585,793.7030852,899.4587004,17.85944444,17.35133503
11,15,2020.12.22 0:00,1,5,28.5,6,10.3,7.2,16.7,15.8,6.081111111,-2.153469388,86.12698413,17.79952381,10.74578231,85.67301587,96.02108844,818.2434974,933.5406883,17.77730159,17.26986395
11,15,2020.12.22 0:00,2,11,21.6,7,8.6,6.2,11.8,15.82,6.081111111,-2.153469388,86.12698413,17.79952381,10.74578231,85.67301587,96.02108844,818.2434974,933.5406883,17.77730159,17.26986395
11,15,2020.12.22 0:00,3,12,30.4,8,9.8,8.3,16.3,16.67,6.081111111,-2.153469388,86.12698413,17.79952381,10.74578231,85.67301587,96.02108844,818.2434974,933.5406883,17.77730159,17.26986395
11,15,2020.12.22 0:00,4,8,34.2,10,14.2,8.9,18.5,15.58,6.081111111,-2.153469388,86.12698413,17.79952381,10.74578231,85.67301587,96.02108844,818.2434974,933.5406883,17.77730159,17.26986395
11,16,2020.12.29 0:00,1,7,31,9,8.4,6.3,15.2,15.21,-1.375873016,-6.03707483,62.76031746,14.83269841,10.18061224,85.86666667,96.0170068,879.5703899,967.3638979,16.91920635,17.49666667
11,16,2020.12.29 0:00,2,12,24,7,6.4,4.4,12,15.04,-1.375873016,-6.03707483,62.76031746,14.83269841,10.18061224,85.86666667,96.0170068,879.5703899,967.3638979,16.91920635,17.49666667
11,16,2020.12.29 0:00,3,11,34.2,8,8.9,6.8,17,16.84,-1.375873016,-6.03707483,62.76031746,14.83269841,10.18061224,85.86666667,96.0170068,879.5703899,967.3638979,16.91920635,17.49666667
11,16,2020.12.29 0:00,4,7,40.5,12,8.9,8,23.4,16.28,-1.375873016,-6.03707483,62.76031746,14.83269841,10.18061224,85.86666667,96.0170068,879.5703899,967.3638979,16.91920635,17.49666667
11,17,2021.1.5 0:00,1,8,29.7,11,8.4,6.5,14.5,15.46,-5.322857143,-11.20816327,95.37142857,12.55571429,8.409183673,82.51428571,92.94897959,969.7275325,994.2512792,16.14142857,15.79693878
11,17,2021.1.5 0:00,2,12,23,6,6.5,4.5,12,13.27,-5.322857143,-11.20816327,95.37142857,12.55571429,8.409183673,82.51428571,92.94897959,969.7275325,994.2512792,16.14142857,15.79693878
11,17,2021.1.5 0:00,3,10,34.5,8,6.5,5.5,15.5,19.25,-5.322857143,-11.20816327,95.37142857,12.55571429,8.409183673,82.51428571,92.94897959,969.7275325,994.2512792,16.14142857,15.79693878
11,17,2021.1.5 0:00,4,9,41.2,13,9,7.5,18.5,16.49,-5.322857143,-11.20816327,95.37142857,12.55571429,8.409183673,82.51428571,92.94897959,969.7275325,994.2512792,16.14142857,15.79693878
11,18,2021.1.12 0:00,1,9,31,10,7,5.5,11,15.55,3.514603175,-2.429251701,91.85555556,16.78714286,8.529251701,84.01428571,98.25986395,889.3720049,848.0470522,15.04238095,12.50503401
11,18,2021.1.12 0:00,2,12,23.3,6,6.5,4.3,11.8,14.03,3.514603175,-2.429251701,91.85555556,16.78714286,8.529251701,84.01428571,98.25986395,889.3720049,848.0470522,15.04238095,12.50503401
11,18,2021.1.12 0:00,3,5,35,9,9.2,6.7,16,19.76,3.514603175,-2.429251701,91.85555556,16.78714286,8.529251701,84.01428571,98.25986395,889.3720049,848.0470522,15.04238095,12.50503401
11,18,2021.1.12 0:00,4,11,41.5,11,7.5,6.3,17,16.48,3.514603175,-2.429251701,91.85555556,16.78714286,8.529251701,84.01428571,98.25986395,889.3720049,848.0470522,15.04238095,12.50503401
11,19,2021.1.19 0:00,1,9,30.5,13,6.7,5.7,11,14.53,8.041428571,1.678639456,84.81746032,19.32984127,10.00136054,84.8,98.0829932,824.3252525,847.6689239,16.62968254,13.52761905
11,19,2021.1.19 0:00,2,9,23,6,6.5,4.5,11.5,12.72,8.041428571,1.678639456,84.81746032,19.32984127,10.00136054,84.8,98.0829932,824.3252525,847.6689239,16.62968254,13.52761905
11,19,2021.1.19 0:00,3,5,35,11,9,6.5,16,18.5,8.041428571,1.678639456,84.81746032,19.32984127,10.00136054,84.8,98.0829932,824.3252525,847.6689239,16.62968254,13.52761905
11,19,2021.1.19 0:00,4,11,41,12,9,8,20,16.9,8.041428571,1.678639456,84.81746032,19.32984127,10.00136054,84.8,98.0829932,824.3252525,847.6689239,16.62968254,13.52761905
11,20,2021.1.26 0:00,1,11,31.5,13,7,5.8,11.2,14.83,4.858409091,-0.677050628,82.88279221,16.03058442,9.240678964,87.93961039,98.34693878,882.1486699,898.9633089,15.26071429,12.80240385
11,20,2021.1.26 0:00,2,11,23,6,6.5,4.5,11.5,12.55,4.858409091,-0.677050628,82.88279221,16.03058442,9.240678964,87.93961039,98.34693878,882.1486699,898.9633089,15.26071429,12.80240385
11,20,2021.1.26 0:00,3,6,36.5,11,8.5,6,4,17.61,4.858409091,-0.677050628,82.88279221,16.03058442,9.240678964,87.93961039,98.34693878,882.1486699,898.9633089,15.26071429,12.80240385
11,20,2021.1.26 0:00,4,13,40.3,13,9.4,8,20,15.4,4.858409091,-0.677050628,82.88279221,16.03058442,9.240678964,87.93961039,98.34693878,882.1486699,898.9633089,15.26071429,12.80240385
11,21,2021.2.2 0:00,1,10,32,16,7,5.7,10.5,15,3.064805195,-1.382182104,117.0636364,17.90779221,9.528100471,81.85064935,98.05808477,848.8057514,825.054945,15.93766234,13.28312402
11,21,2021.2.2 0:00,2,7,21,6,6.8,4.5,11.5,14.19,3.064805195,-1.382182104,117.0636364,17.90779221,9.528100471,81.85064935,98.05808477,848.8057514,825.054945,15.93766234,13.28312402
11,21,2021.2.2 0:00,3,9,35,12,8.5,6,14.5,18.07,3.064805195,-1.382182104,117.0636364,17.90779221,9.528100471,81.85064935,98.05808477,848.8057514,825.054945,15.93766234,13.28312402
11,21,2021.2.2 0:00,4,7,42,16,7.5,6,12,16.01,3.064805195,-1.382182104,117.0636364,17.90779221,9.528100471,81.85064935,98.05808477,848.8057514,825.054945,15.93766234,13.28312402
11,22,2021.2.9 0:00,1,11,32,18,7.2,5.6,11.3,14.78,8.260909091,0.167032967,113.2818182,19.80727273,10.41734694,79.37532468,98.77315542,688.5435993,779.1505382,16.46064935,13.84678179
11,22,2021.2.9 0:00,2,11,22,6,4.3,3.5,6,13.74,8.260909091,0.167032967,113.2818182,19.80727273,10.41734694,79.37532468,98.77315542,688.5435993,779.1505382,16.46064935,13.84678179
11,22,2021.2.9 0:00,3,9,35.3,13,7.7,6.5,10.5,17.47,8.260909091,0.167032967,113.2818182,19.80727273,10.41734694,79.37532468,98.77315542,688.5435993,779.1505382,16.46064935,13.84678179
11,22,2021.2.9 0:00,4,13,41.2,19,7.2,6,12.3,15.95,8.260909091,0.167032967,113.2818182,19.80727273,10.41734694,79.37532468,98.77315542,688.5435993,779.1505382,16.46064935,13.84678179
11,23,2021.2.16 0:00,1,12,32,20,7.2,6,11,16.51,5.749350649,-1.414285714,126.5454545,18.5961039,9.264835165,73.87012987,96.42857143,763.9963934,887.266788,15.84415584,13.23516484
11,23,2021.2.16 0:00,2,12,22,6,4,3.5,6,14.61,5.749350649,-1.414285714,126.5454545,18.5961039,9.264835165,73.87012987,96.42857143,763.9963934,887.266788,15.84415584,13.23516484
11,23,2021.2.16 0:00,3,8,35.3,15,7.6,6.5,13,20.56,5.749350649,-1.414285714,126.5454545,18.5961039,9.264835165,73.87012987,96.42857143,763.9963934,887.266788,15.84415584,13.23516484
11,23,2021.2.16 0:00,4,13,42,21,7.8,6,11,21.29,5.749350649,-1.414285714,126.5454545,18.5961039,9.264835165,73.87012987,96.42857143,763.9963934,887.266788,15.84415584,13.23516484
11,24,2021.2.23 0:00,1,11,31.5,18,7.2,5.7,11.5,15.94,8.394402597,3.424427839,92.52128427,17.75082973,10.46494505,82.50036075,97.76575092,738.082684,708.1600733,15.82492785,13.78655678
11,24,2021.2.23 0:00,2,11,21,4,4.3,3.5,6,14.1,8.394402597,3.424427839,92.52128427,17.75082973,10.46494505,82.50036075,97.76575092,738.082684,708.1600733,15.82492785,13.78655678
11,24,2021.2.23 0:00,3,11,30.5,14,7.8,6.7,14.2,19.53,8.394402597,3.424427839,92.52128427,17.75082973,10.46494505,82.50036075,97.76575092,738.082684,708.1600733,15.82492785,13.78655678
11,24,2021.2.23 0:00,4,17,39.5,24,8.5,6,16.5,20.59,8.394402597,3.424427839,92.52128427,17.75082973,10.46494505,82.50036075,97.76575092,738.082684,708.1600733,15.82492785,13.78655678
11,25,2021.3.2 0:00,1,11,31,20,8,7,13.5,16.61,9.722186147,3.578010989,108.6850649,18.33982684,10.41868132,78.36796537,98.63186813,590.0906926,684.1141026,15.99080087,13.68333333
11,25,2021.3.2 0:00,2,7,20.2,5,4.5,3.5,6,14.12,9.722186147,3.578010989,108.6850649,18.33982684,10.41868132,78.36796537,98.63186813,590.0906926,684.1141026,15.99080087,13.68333333
11,25,2021.3.2 0:00,3,11,31,14,8,6.7,14.5,20.26,9.722186147,3.578010989,108.6850649,18.33982684,10.41868132,78.36796537,98.63186813,590.0906926,684.1141026,15.99080087,13.68333333
11,25,2021.3.2 0:00,4,13,37,23,8.7,6.7,17.5,20.21,9.722186147,3.578010989,108.6850649,18.33982684,10.41868132,78.36796537,98.63186813,590.0906926,684.1141026,15.99080087,13.68333333
11,26,2021.3.9 0:00,1,15,31.3,21,8,7,13.2,15.9,12.12391775,5.120054945,122.4642857,17.76406926,10.44157509,67.62337662,97.29945055,590.6547619,708.1891026,15.51872294,13.60192308
11,26,2021.3.9 0:00,2,3,20.2,4,4.2,3.5,7,14.06,12.12391775,5.120054945,122.4642857,17.76406926,10.44157509,67.62337662,97.29945055,590.6547619,708.1891026,15.51872294,13.60192308
11,26,2021.3.9 0:00,3,13,34,16,8,6.7,14.2,19.29,12.12391775,5.120054945,122.4642857,17.76406926,10.44157509,67.62337662,97.29945055,590.6547619,708.1891026,15.51872294,13.60192308
11,26,2021.3.9 0:00,4,13,36.5,25,6.5,4.8,14,21.94,12.12391775,5.120054945,122.4642857,17.76406926,10.44157509,67.62337662,97.29945055,590.6547619,708.1891026,15.51872294,13.60192308
11,27,2021.3.16 0:00,1,17,31.2,22,8.3,6.7,14,16.55,12.3040293,6.138636364,138.709707,17.60430403,10.95248918,61.05494505,96.8538961,502.7,641.1333333,15.46565934,13.77554113
11,27,2021.3.16 0:00,2,3,20.2,4,4.3,3.5,6.3,12.59,12.3040293,6.138636364,138.709707,17.60430403,10.95248918,61.05494505,96.8538961,502.7,641.1333333,15.46565934,13.77554113
11,27,2021.3.16 0:00,3,13,36,16,8,7.7,15,18.79,12.3040293,6.138636364,138.709707,17.60430403,10.95248918,61.05494505,96.8538961,502.7,641.1333333,15.46565934,13.77554113
11,27,2021.3.16 0:00,4,8,35.5,21,9,7,18,18.79,12.3040293,6.138636364,138.709707,17.60430403,10.95248918,61.05494505,96.8538961,502.7,641.1333333,15.46565934,13.77554113
11,28,2021.3.23 0:00,1,16,31.5,23,7.5,6.3,14,15.53,13.79412088,6.636935683,119.9584249,18.40622711,11.19879406,68.64798535,97.27489177,552.3730769,660.1873067,15.94324176,14.11680581
11,28,2021.3.23 0:00,2,2,19.5,4,3.5,2.8,7,14.17,13.79412088,6.636935683,119.9584249,18.40622711,11.19879406,68.64798535,97.27489177,552.3730769,660.1873067,15.94324176,14.11680581
11,28,2021.3.23 0:00,3,11,40.5,15,8,7,15,18.76,13.79412088,6.636935683,119.9584249,18.40622711,11.19879406,68.64798535,97.27489177,552.3730769,660.1873067,15.94324176,14.11680581
11,28,2021.3.23 0:00,4,9,35.5,22,8.8,7,18,19.1,13.79412088,6.636935683,119.9584249,18.40622711,11.19879406,68.64798535,97.27489177,552.3730769,660.1873067,15.94324176,14.11680581
11,29,2021.3.30 0:00,1,13,31,22,8.6,7,14.2,15.37,16.38416916,10.62425574,126.9567932,19.31734099,12.15007947,56.4471362,92.25649351,515.7418415,627.4831002,16.78757076,15.24008492
11,29,2021.3.30 0:00,2,2,19.5,4,3.5,2.8,7,14.17,16.38416916,10.62425574,126.9567932,19.31734099,12.15007947,56.4471362,92.25649351,515.7418415,627.4831002,16.78757076,15.24008492
11,29,2021.3.30 0:00,3,12,42,16,8,6.5,17.5,19.33,16.38416916,10.62425574,126.9567932,19.31734099,12.15007947,56.4471362,92.25649351,515.7418415,627.4831002,16.78757076,15.24008492
11,29,2021.3.30 0:00,4,21,35.5,24,8,6.4,15,15.93,16.38416916,10.62425574,126.9567932,19.31734099,12.15007947,56.4471362,92.25649351,515.7418415,627.4831002,16.78757076,15.24008492
11,30,2021.4.6 0:00,1,12,31,22,8.6,7,15,15.54,16.38681319,8.171774892,159.956044,20.06813187,11.37272727,56.21978022,95.11688312,526.4120879,663.2922078,16.65164835,14.92727273
11,30,2021.4.6 0:00,2,2,19.5,4,3.5,2.8,7,14.17,16.38681319,8.171774892,159.956044,20.06813187,11.37272727,56.21978022,95.11688312,526.4120879,663.2922078,16.65164835,14.92727273
11,30,2021.4.6 0:00,3,7,44.5,15,8,7,17.5,20.02,16.38681319,8.171774892,159.956044,20.06813187,11.37272727,56.21978022,95.11688312,526.4120879,663.2922078,16.65164835,14.92727273
11,30,2021.4.6 0:00,4,18,35.8,27,8,6.3,15,19.14,16.38681319,8.171774892,159.956044,20.06813187,11.37272727,56.21978022,95.11688312,526.4120879,663.2922078,16.65164835,14.92727273
16,4,2020.10.1 0:00,1,0,18,5,8.5,6.5,8,13,20.07189267,17.49348335,123.3560606,24.74410619,21.88694516,93.03084097,93.76746526,480.9787242,506.8726568,24.63044372,21.22424451
16,4,2020.10.1 0:00,2,0,16,4,7.5,5.5,7,14.4,20.07189267,17.49348335,123.3560606,24.74410619,21.88694516,93.03084097,93.76746526,480.9787242,506.8726568,24.63044372,21.22424451
16,4,2020.10.1 0:00,3,0,16,4,8,6,7,10.2,20.07189267,17.49348335,123.3560606,24.74410619,21.88694516,93.03084097,93.76746526,480.9787242,506.8726568,24.63044372,21.22424451
16,4,2020.10.1 0:00,4,0,22,4,7.5,6,6,11.3,20.07189267,17.49348335,123.3560606,24.74410619,21.88694516,93.03084097,93.76746526,480.9787242,506.8726568,24.63044372,21.22424451
16,5,2020.10.8 0:00,1,0,20,4,10,8,8,14.3,18.10084034,18.15257919,120.1655844,24.47563025,24.4921267,90.6092437,90.64298643,475.0420168,474.9520362,24.05714286,24.09538462
16,5,2020.10.8 0:00,2,0,20,4,8,6.5,7,15,18.10084034,18.15257919,120.1655844,24.47563025,24.4921267,90.6092437,90.64298643,475.0420168,474.9520362,24.05714286,24.09538462
16,5,2020.10.8 0:00,3,0,19,4,8,6,9,12.3,18.10084034,18.15257919,120.1655844,24.47563025,24.4921267,90.6092437,90.64298643,475.0420168,474.9520362,24.05714286,24.09538462
16,5,2020.10.8 0:00,4,0,18,5,8,6,7,12.1,18.10084034,18.15257919,120.1655844,24.47563025,24.4921267,90.6092437,90.64298643,475.0420168,474.9520362,24.05714286,24.09538462
16,6,2020.10.15 0:00,1,0,22,4,11,9,9,15.2,15.48775783,13.00077569,107.1818182,23.69430863,21.83574661,86.54520626,86.61952165,492.9236058,510.8080155,22.57045455,20.28791209
16,6,2020.10.15 0:00,2,0,23,4,9,8,9,15.5,15.48775783,13.00077569,107.1818182,23.69430863,21.83574661,86.54520626,86.61952165,492.9236058,510.8080155,22.57045455,20.28791209
16,6,2020.10.15 0:00,3,0,23,5,8,6,9,14.3,15.48775783,13.00077569,107.1818182,23.69430863,21.83574661,86.54520626,86.61952165,492.9236058,510.8080155,22.57045455,20.28791209
16,6,2020.10.15 0:00,4,0,21,5,10,9,10,13.6,15.48775783,13.00077569,107.1818182,23.69430863,21.83574661,86.54520626,86.61952165,492.9236058,510.8080155,22.57045455,20.28791209
16,7,2020.10.22 0:00,1,0,22,5,11,10,8,15.8,14.47602398,5.882924768,126.6493506,24.31838162,17.44818259,81.88191808,86.75156382,561.8438228,636.220062,24.91178821,16.15925613
16,7,2020.10.22 0:00,2,0,26,5,11,9,10,16,14.47602398,5.882924768,126.6493506,24.31838162,17.44818259,81.88191808,86.75156382,561.8438228,636.220062,24.91178821,16.15925613
16,7,2020.10.22 0:00,3,0,26,5,10,8,11,15.1,14.47602398,5.882924768,126.6493506,24.31838162,17.44818259,81.88191808,86.75156382,561.8438228,636.220062,24.91178821,16.15925613
16,7,2020.10.22 0:00,4,0,26,6,10,9,8,14.3,14.47602398,5.882924768,126.6493506,24.31838162,17.44818259,81.88191808,86.75156382,561.8438228,636.220062,24.91178821,16.15925613
16,8,2020.10.29 0:00,1,3,25,6,10,8,14,16.7,12.34107143,4.893818681,106.6444805,23.13441558,18.11284341,87.28814935,90.26861264,523.7288961,582.4052198,23.10795455,16.89285714
16,8,2020.10.29 0:00,2,2,29,5,12,10,13,17.8,12.34107143,4.893818681,106.6444805,23.13441558,18.11284341,87.28814935,90.26861264,523.7288961,582.4052198,23.10795455,16.89285714
16,8,2020.10.29 0:00,3,1,29,6,12,10,13,16.7,12.34107143,4.893818681,106.6444805,23.13441558,18.11284341,87.28814935,90.26861264,523.7288961,582.4052198,23.10795455,16.89285714
16,8,2020.10.29 0:00,4,2,27,8,10,9,14,16.1,12.34107143,4.893818681,106.6444805,23.13441558,18.11284341,87.28814935,90.26861264,523.7288961,582.4052198,23.10795455,16.89285714
16,9,2020.11.5 0:00,1,6,28,7,10.5,9,15,20.2,12.35558442,4.094348509,105.9415584,21.81220779,16.89246468,88.8461039,91.88351648,575.9666234,657.171978,21.82948052,15.63477237
16,9,2020.11.5 0:00,2,3,31,6,11,9,15.5,20.5,12.35558442,4.094348509,105.9415584,21.81220779,16.89246468,88.8461039,91.88351648,575.9666234,657.171978,21.82948052,15.63477237
16,9,2020.11.5 0:00,3,4,31,6,10.5,9,17.5,16.2,12.35558442,4.094348509,105.9415584,21.81220779,16.89246468,88.8461039,91.88351648,575.9666234,657.171978,21.82948052,15.63477237
16,9,2020.11.5 0:00,4,3,31,10,10,8.5,18,25.9,12.35558442,4.094348509,105.9415584,21.81220779,16.89246468,88.8461039,91.88351648,575.9666234,657.171978,21.82948052,15.63477237
16,10,2020.11.12 0:00,1,10,30,8,10,8,16,23.1,14.8981746,7.08755102,84.06666667,21.37412698,16.1447619,90.05031746,92.37693878,613.6424603,641.4062925,21.36119048,14.77
