id,week,week_start_date,obj_num,flw_get,last_flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_max,temp_ex_min,temp_ex_mean,sr_ex_max,sr_ex_min,sr_ex_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,soil_temp_max,soil_temp_min,soil_temp_mean
11,5,2020.10.13 0:00,1,0,0.0,21.1,6,11.1,8.2,7.9,13.36,18.54285714,4.271428571,10.82202381,2.088571429,0.077142857,0.519880952,24.32240185,12.97674035,17.56637523,80.85714286,22.85714286,58.42857143,895.5714286,432.8571429,569.0714286,15.83184067,15.83184067,15.83184067
11,5,2020.10.13 0:00,2,0,0.0,19.5,5,10.5,8.0,6.7,11.9,18.54285714,4.271428571,10.82202381,2.088571429,0.077142857,0.519880952,24.32240185,12.97674035,17.56637523,80.85714286,22.85714286,58.42857143,895.5714286,432.8571429,569.0714286,15.83184067,15.83184067,15.83184067
11,5,2020.10.13 0:00,3,0,0.0,21.0,5,10.7,9.6,9.2,13.06,18.54285714,4.271428571,10.82202381,2.088571429,0.077142857,0.519880952,24.32240185,12.97674035,17.56637523,80.85714286,22.85714286,58.42857143,895.5714286,432.8571429,569.0714286,15.83184067,15.83184067,15.83184067
11,5,2020.10.13 0:00,4,0,0.0,26.1,5,12.8,10.2,12.0,12.91,18.54285714,4.271428571,10.82202381,2.088571429,0.077142857,0.519880952,24.32240185,12.97674035,17.56637523,80.85714286,22.85714286,58.42857143,895.5714286,432.8571429,569.0714286,15.83184067,15.83184067,15.83184067
11,6,2020.10.20 0:00,1,0,0.0,20.1,6,11.6,9.2,6.7,13.39,19.24285714,3.542857143,10.71785714,2.045714286,0.052857143,0.530952381,23.35714286,12.05714286,16.24761905,83.0,25.85714286,61.31547619,1150.285714,436.7142857,607.4970238,15.83184067,15.83184067,15.83184067
11,6,2020.10.20 0:00,2,0,0.0,18.9,6,10.8,8.2,6.7,12.67,19.24285714,3.542857143,10.71785714,2.045714286,0.052857143,0.530952381,23.35714286,12.05714286,16.24761905,83.0,25.85714286,61.31547619,1150.285714,436.7142857,607.4970238,15.83184067,15.83184067,15.83184067
11,6,2020.10.20 0:00,3,0,0.0,23.3,6,12.6,9.4,11.2,13.77,19.24285714,3.542857143,10.71785714,2.045714286,0.052857143,0.530952381,23.35714286,12.05714286,16.24761905,83.0,25.85714286,61.31547619,1150.285714,436.7142857,607.4970238,15.83184067,15.83184067,15.83184067
11,6,2020.10.20 0:00,4,0,0.0,27.5,7,12.4,8.7,12.6,14.5,19.24285714,3.542857143,10.71785714,2.045714286,0.052857143,0.530952381,23.35714286,12.05714286,16.24761905,83.0,25.85714286,61.31547619,1150.285714,436.7142857,607.4970238,15.83184067,15.83184067,15.83184067
11,7,2020.10.27 0:00,1,1,0.0,22.9,6,10.4,7.7,6.3,13.58,19.18571429,3.442857143,11.13928571,1.982857143,0.035714286,0.490178571,23.87142857,13.22857143,17.24166667,85.57142857,28.42857143,65.07142857,1098.714286,402.8571429,611.6458333,15.83184067,15.83184067,15.83184067
11,7,2020.10.27 0:00,2,0,0.0,18.9,6,10.6,8.2,7.8,13.86,19.18571429,3.442857143,11.13928571,1.982857143,0.035714286,0.490178571,23.87142857,13.22857143,17.24166667,85.57142857,28.42857143,65.07142857,1098.714286,402.8571429,611.6458333,15.83184067,15.83184067,15.83184067
11,7,2020.10.27 0:00,3,1,0.0,25.5,6,13.1,10.0,11.8,13.91,19.18571429,3.442857143,11.13928571,1.982857143,0.035714286,0.490178571,23.87142857,13.22857143,17.24166667,85.57142857,28.42857143,65.07142857,1098.714286,402.8571429,611.6458333,15.83184067,15.83184067,15.83184067
11,7,2020.10.27 0:00,4,1,0.0,30.2,8,13.4,9.4,14.6,14.62,19.18571429,3.442857143,11.13928571,1.982857143,0.035714286,0.490178571,23.87142857,13.22857143,17.24166667,85.57142857,28.42857143,65.07142857,1098.714286,402.8571429,611.6458333,15.83184067,15.83184067,15.83184067
11,8,2020.11.3 0:00,1,7,1.0,24.5,7,10.7,8.0,7.8,14.65,15.52857143,0.628571429,7.804761905,1.932857143,0.014285714,0.469464286,24.78571429,11.85714286,16.49107143,89.28571429,27.28571429,66.3452381,1024.571429,372.5714286,577.6904762,16.78443486,15.78443486,15.96387396
11,8,2020.11.3 0:00,2,3,0.0,15.2,7,7.9,6.2,6.4,15.36,15.52857143,0.628571429,7.804761905,1.932857143,0.014285714,0.469464286,24.78571429,11.85714286,16.49107143,89.28571429,27.28571429,66.3452381,1024.571429,372.5714286,577.6904762,16.78443486,15.78443486,15.96387396
11,8,2020.11.3 0:00,3,6,1.0,29.4,7,13.3,9.7,13.2,14.68,15.52857143,0.628571429,7.804761905,1.932857143,0.014285714,0.469464286,24.78571429,11.85714286,16.49107143,89.28571429,27.28571429,66.3452381,1024.571429,372.5714286,577.6904762,16.78443486,15.78443486,15.96387396
11,8,2020.11.3 0:00,4,4,1.0,31.2,8,12.9,9.5,15.7,14.82,15.52857143,0.628571429,7.804761905,1.932857143,0.014285714,0.469464286,24.78571429,11.85714286,16.49107143,89.28571429,27.28571429,66.3452381,1024.571429,372.5714286,577.6904762,16.78443486,15.78443486,15.96387396
11,9,2020.11.10 0:00,1,11,7.0,25.3,7,11.7,8.5,12.3,14.52,18.47142857,0.671428571,8.435714286,2.004285714,0.06,0.458630952,24.84285714,11.24285714,16.18154762,83.0,24.71428571,65.32142857,1120.285714,404.1428571,605.0208333,19.38571429,14.25714286,16.45357143
11,9,2020.11.10 0:00,2,7,3.0,18.3,6,8.2,6.1,9.6,15.45,18.47142857,0.671428571,8.435714286,2.004285714,0.06,0.458630952,24.84285714,11.24285714,16.18154762,83.0,24.71428571,65.32142857,1120.285714,404.1428571,605.0208333,19.38571429,14.25714286,16.45357143
11,9,2020.11.10 0:00,3,7,6.0,31.0,7,14.6,9.9,4.4,15.33,18.47142857,0.671428571,8.435714286,2.004285714,0.06,0.458630952,24.84285714,11.24285714,16.18154762,83.0,24.71428571,65.32142857,1120.285714,404.1428571,605.0208333,19.38571429,14.25714286,16.45357143
11,9,2020.11.10 0:00,4,7,4.0,35.3,5,13.4,9.8,20.6,14.92,18.47142857,0.671428571,8.435714286,2.004285714,0.06,0.458630952,24.84285714,11.24285714,16.18154762,83.0,24.71428571,65.32142857,1120.285714,404.1428571,605.0208333,19.38571429,14.25714286,16.45357143
11,10,2020.11.17 0:00,1,12,11.0,26.1,8,11.7,8.9,11.3,15.16,15.65714286,5.557142857,10.72916667,0.921428571,0.035714286,0.198869048,21.77142857,13.37142857,16.54761905,99.28571429,62.85714286,89.18452381,997.2857143,387.2857143,602.8184524,19.88571429,16.51428571,18.11488095
11,10,2020.11.17 0:00,2,8,7.0,19.6,6,7.8,6.4,10.5,15.48,15.65714286,5.557142857,10.72916667,0.921428571,0.035714286,0.198869048,21.77142857,13.37142857,16.54761905,99.28571429,62.85714286,89.18452381,997.2857143,387.2857143,602.8184524,19.88571429,16.51428571,18.11488095
11,10,2020.11.17 0:00,3,10,7.0,30.3,7,14.6,10.2,15.3,16.06,15.65714286,5.557142857,10.72916667,0.921428571,0.035714286,0.198869048,21.77142857,13.37142857,16.54761905,99.28571429,62.85714286,89.18452381,997.2857143,387.2857143,602.8184524,19.88571429,16.51428571,18.11488095
11,10,2020.11.17 0:00,4,11,7.0,36.7,6,13.6,9.7,15.2,15.18,15.65714286,5.557142857,10.72916667,0.921428571,0.035714286,0.198869048,21.77142857,13.37142857,16.54761905,99.28571429,62.85714286,89.18452381,997.2857143,387.2857143,602.8184524,19.88571429,16.51428571,18.11488095
11,11,2020.11.24 0:00,1,12,12.0,27.3,8,10.4,7.3,12.5,15.58,9.8,-0.628571429,3.999404762,1.56,0.085714286,0.35297619,22.92857143,11.48571429,15.28690476,95.0,41.42857143,78.38095238,1204.428571,348.0,686.0446429,20.44285714,16.22857143,18.01309524
11,11,2020.11.24 0:00,2,8,8.0,20.8,6,8.4,6.1,10.7,15.56,9.8,-0.628571429,3.999404762,1.56,0.085714286,0.35297619,22.92857143,11.48571429,15.28690476,95.0,41.42857143,78.38095238,1204.428571,348.0,686.0446429,20.44285714,16.22857143,18.01309524
11,11,2020.11.24 0:00,3,11,10.0,31.3,7,14.3,10.2,15.7,16.12,9.8,-0.628571429,3.999404762,1.56,0.085714286,0.35297619,22.92857143,11.48571429,15.28690476,95.0,41.42857143,78.38095238,1204.428571,348.0,686.0446429,20.44285714,16.22857143,18.01309524
11,11,2020.11.24 0:00,4,13,11.0,37.1,7,12.6,8.7,21.0,15.19,9.8,-0.628571429,3.999404762,1.56,0.085714286,0.35297619,22.92857143,11.48571429,15.28690476,95.0,41.42857143,78.38095238,1204.428571,348.0,686.0446429,20.44285714,16.22857143,18.01309524
11,12,2020.12.1 0:00,1,10,12.0,27.6,7,10.2,7.4,16.3,15.61,8.742857143,-3.671428571,1.603571429,1.624285714,0.064285714,0.342678571,24.37142857,10.04285714,14.18928571,91.57142857,43.42857143,78.38690476,1292.428571,321.5714286,724.8125,20.61428571,15.55714286,17.89404762
11,12,2020.12.1 0:00,2,7,8.0,21.5,6,8.5,6.2,11.1,15.59,8.742857143,-3.671428571,1.603571429,1.624285714,0.064285714,0.342678571,24.37142857,10.04285714,14.18928571,91.57142857,43.42857143,78.38690476,1292.428571,321.5714286,724.8125,20.61428571,15.55714286,17.89404762
11,12,2020.12.1 0:00,3,10,11.0,31.1,7,14.2,10.5,15.8,16.24,8.742857143,-3.671428571,1.603571429,1.624285714,0.064285714,0.342678571,24.37142857,10.04285714,14.18928571,91.57142857,43.42857143,78.38690476,1292.428571,321.5714286,724.8125,20.61428571,15.55714286,17.89404762
11,12,2020.12.1 0:00,4,10,13.0,36.6,7,13.3,8.9,18.5,15.2,8.742857143,-3.671428571,1.603571429,1.624285714,0.064285714,0.342678571,24.37142857,10.04285714,14.18928571,91.57142857,43.42857143,78.38690476,1292.428571,321.5714286,724.8125,20.61428571,15.55714286,17.89404762
11,13,2020.12.8 0:00,1,7,10.0,29.1,8,10.5,7.6,16.3,15.65,7.514285714,-3.428571429,1.818452381,1.594285714,0.121428571,0.339583333,23.54285714,9.985714286,14.14702381,95.28571429,32.57142857,77.89880952,1350.714286,349.7142857,827.6190476,19.97142857,15.4,17.52440476
11,13,2020.12.8 0:00,2,8,7.0,22.3,6,8.4,6.3,11.5,15.61,7.514285714,-3.428571429,1.818452381,1.594285714,0.121428571,0.339583333,23.54285714,9.985714286,14.14702381,95.28571429,32.57142857,77.89880952,1350.714286,349.7142857,827.6190476,19.97142857,15.4,17.52440476
11,13,2020.12.8 0:00,3,8,10.0,30.5,8,14.6,10.8,15.3,16.35,7.514285714,-3.428571429,1.818452381,1.594285714,0.121428571,0.339583333,23.54285714,9.985714286,14.14702381,95.28571429,32.57142857,77.89880952,1350.714286,349.7142857,827.6190476,19.97142857,15.4,17.52440476
11,13,2020.12.8 0:00,4,8,10.0,30.1,7,9.4,7.1,21.4,15.47,7.514285714,-3.428571429,1.818452381,1.594285714,0.121428571,0.339583333,23.54285714,9.985714286,14.14702381,95.28571429,32.57142857,77.89880952,1350.714286,349.7142857,827.6190476,19.97142857,15.4,17.52440476
11,14,2020.12.15 0:00,1,5,7.0,28.5,8,10.2,7.4,15.6,15.71,2.6,-9.085714286,-3.644642857,1.722857143,0.2,0.38327381,21.84285714,7.671428571,12.52559524,93.0,62.0,83.44642857,1230.914286,423.4285714,858.5946429,19.35714286,15.68571429,17.53988095
11,14,2020.12.15 0:00,2,10,8.0,20.1,6,8.8,6.2,11.4,15.77,2.6,-9.085714286,-3.644642857,1.722857143,0.2,0.38327381,21.84285714,7.671428571,12.52559524,93.0,62.0,83.44642857,1230.914286,423.4285714,858.5946429,19.35714286,15.68571429,17.53988095
11,14,2020.12.15 0:00,3,11,8.0,28.3,8,9.0,8.3,15.8,16.61,2.6,-9.085714286,-3.644642857,1.722857143,0.2,0.38327381,21.84285714,7.671428571,12.52559524,93.0,62.0,83.44642857,1230.914286,423.4285714,858.5946429,19.35714286,15.68571429,17.53988095
11,14,2020.12.15 0:00,4,8,8.0,39.6,8,13.9,10.3,21.8,15.56,2.6,-9.085714286,-3.644642857,1.722857143,0.2,0.38327381,21.84285714,7.671428571,12.52559524,93.0,62.0,83.44642857,1230.914286,423.4285714,858.5946429,19.35714286,15.68571429,17.53988095
11,15,2020.12.22 0:00,1,5,5.0,28.5,6,10.3,7.2,16.7,15.8,9.328571429,-4.942857143,0.982142857,1.48,0.124285714,0.327857143,22.98571429,8.885714286,13.42440476,98.85714286,73.85714286,92.08333333,1300.22449,494.1428571,890.0988095,19.31428571,15.64285714,17.45892857
11,15,2020.12.22 0:00,2,11,10.0,21.6,7,8.6,6.2,11.8,15.82,9.328571429,-4.942857143,0.982142857,1.48,0.124285714,0.327857143,22.98571429,8.885714286,13.42440476,98.85714286,73.85714286,92.08333333,1300.22449,494.1428571,890.0988095,19.31428571,15.64285714,17.45892857
11,15,2020.12.22 0:00,3,12,11.0,30.4,8,9.8,8.3,16.3,16.67,9.328571429,-4.942857143,0.982142857,1.48,0.124285714,0.327857143,22.98571429,8.885714286,13.42440476,98.85714286,73.85714286,92.08333333,1300.22449,494.1428571,890.0988095,19.31428571,15.64285714,17.45892857
11,15,2020.12.22 0:00,4,8,8.0,34.2,10,14.2,8.9,18.5,15.58,9.328571429,-4.942857143,0.982142857,1.48,0.124285714,0.327857143,22.98571429,8.885714286,13.42440476,98.85714286,73.85714286,92.08333333,1300.22449,494.1428571,890.0988095,19.31428571,15.64285714,17.45892857
11,16,2020.12.29 0:00,1,7,5.0,31.0,9,8.4,6.3,15.2,15.21,1.271428571,-8.985714286,-4.1875,1.25,0.037142857,0.250297619,20.15714286,8.6,12.03095238,99.71428571,74.85714286,92.01190476,1200.345369,682.0,931.0714286,18.78571429,15.4,17.27619048
11,16,2020.12.29 0:00,2,12,11.0,24.0,7,6.4,4.4,12.0,15.04,1.271428571,-8.985714286,-4.1875,1.25,0.037142857,0.250297619,20.15714286,8.6,12.03095238,99.71428571,74.85714286,92.01190476,1200.345369,682.0,931.0714286,18.78571429,15.4,17.27619048
11,16,2020.12.29 0:00,3,11,12.0,34.2,8,8.9,6.8,17.0,16.84,1.271428571,-8.985714286,-4.1875,1.25,0.037142857,0.250297619,20.15714286,8.6,12.03095238,99.71428571,74.85714286,92.01190476,1200.345369,682.0,931.0714286,18.78571429,15.4,17.27619048
11,16,2020.12.29 0:00,4,7,8.0,40.5,12,8.9,8.0,23.4,16.28,1.271428571,-8.985714286,-4.1875,1.25,0.037142857,0.250297619,20.15714286,8.6,12.03095238,99.71428571,74.85714286,92.01190476,1200.345369,682.0,931.0714286,18.78571429,15.4,17.27619048
11,17,2021.1.5 0:00,1,8,7.0,29.7,11,8.4,6.5,14.5,15.46,-2.242857143,-15.81428571,-8.755952381,1.757142857,0.018571429,0.397380952,17.72857143,6.085714286,10.13690476,98.57142857,71.42857143,88.60119048,1205.608875,749.7,984.0330514,17.52857143,14.2,15.94047619
11,17,2021.1.5 0:00,2,12,12.0,23.0,6,6.5,4.5,12.0,13.27,-2.242857143,-15.81428571,-8.755952381,1.757142857,0.018571429,0.397380952,17.72857143,6.085714286,10.13690476,98.57142857,71.42857143,88.60119048,1205.608875,749.7,984.0330514,17.52857143,14.2,15.94047619
11,17,2021.1.5 0:00,3,10,11.0,34.5,8,6.5,5.5,15.5,19.25,-2.242857143,-15.81428571,-8.755952381,1.757142857,0.018571429,0.397380952,17.72857143,6.085714286,10.13690476,98.57142857,71.42857143,88.60119048,1205.608875,749.7,984.0330514,17.52857143,14.2,15.94047619
11,17,2021.1.5 0:00,4,9,7.0,41.2,13,9.0,7.5,18.5,16.49,-2.242857143,-15.81428571,-8.755952381,1.757142857,0.018571429,0.397380952,17.72857143,6.085714286,10.13690476,98.57142857,71.42857143,88.60119048,1205.608875,749.7,984.0330514,17.52857143,14.2,15.94047619
11,18,2021.1.12 0:00,1,9,8.0,31.0,10,7.0,5.5,11.0,15.55,6.671428571,-5.542857143,-0.00952381,1.671428571,0.054285714,0.369642857,22.67142857,6.757142857,11.85416667,100.0,74.85714286,92.55357143,1171.052632,654.1428571,865.4580201,17.01428571,11.6,13.52797619
11,18,2021.1.12 0:00,2,12,12.0,23.3,6,6.5,4.3,11.8,14.03,6.671428571,-5.542857143,-0.00952381,1.671428571,0.054285714,0.369642857,22.67142857,6.757142857,11.85416667,100.0,74.85714286,92.55357143,1171.052632,654.1428571,865.4580201,17.01428571,11.6,13.52797619
11,18,2021.1.12 0:00,3,5,10.0,35.0,9,9.2,6.7,16.0,19.76,6.671428571,-5.542857143,-0.00952381,1.671428571,0.054285714,0.369642857,22.67142857,6.757142857,11.85416667,100.0,74.85714286,92.55357143,1171.052632,654.1428571,865.4580201,17.01428571,11.6,13.52797619
11,18,2021.1.12 0:00,4,11,9.0,41.5,11,7.5,6.3,17.0,16.48,6.671428571,-5.542857143,-0.00952381,1.671428571,0.054285714,0.369642857,22.67142857,6.757142857,11.85416667,100.0,74.85714286,92.55357143,1171.052632,654.1428571,865.4580201,17.01428571,11.6,13.52797619
11,19,2021.1.19 0:00,1,9,9.0,30.5,13,6.7,5.7,11.0,14.53,11.08571429,-1.014285714,4.275,1.467142857,0.034285714,0.349345238,25.92857143,8.7,13.80297619,99.57142857,72.28571429,92.64880952,1267.190476,547.4285714,837.8035714,19.11428571,12.22857143,14.79047619
11,19,2021.1.19 0:00,2,9,12.0,23.0,6,6.5,4.5,11.5,12.72,11.08571429,-1.014285714,4.275,1.467142857,0.034285714,0.349345238,25.92857143,8.7,13.80297619,99.57142857,72.28571429,92.64880952,1267.190476,547.4285714,837.8035714,19.11428571,12.22857143,14.79047619
11,19,2021.1.19 0:00,3,5,5.0,35.0,11,9.0,6.5,16.0,18.5,11.08571429,-1.014285714,4.275,1.467142857,0.034285714,0.349345238,25.92857143,8.7,13.80297619,99.57142857,72.28571429,92.64880952,1267.190476,547.4285714,837.8035714,19.11428571,12.22857143,14.79047619
11,19,2021.1.19 0:00,4,11,11.0,41.0,12,9.0,8.0,20.0,16.9,11.08571429,-1.014285714,4.275,1.467142857,0.034285714,0.349345238,25.92857143,8.7,13.80297619,99.57142857,72.28571429,92.64880952,1267.190476,547.4285714,837.8035714,19.11428571,12.22857143,14.79047619
11,20,2021.1.26 0:00,1,11,9.0,31.5,13,7.0,5.8,11.2,14.83,7.457142857,-3.414285714,1.652380952,1.634285714,0.062857143,0.346130952,21.81428571,8.028571429,12.08869048,99.85714286,77.0,93.96428571,1228.285714,599.1428571,890.0446429,17.18571429,11.9,13.83690476
11,20,2021.1.26 0:00,2,11,9.0,23.0,6,6.5,4.5,11.5,12.55,7.457142857,-3.414285714,1.652380952,1.634285714,0.062857143,0.346130952,21.81428571,8.028571429,12.08869048,99.85714286,77.0,93.96428571,1228.285714,599.1428571,890.0446429,17.18571429,11.9,13.83690476
11,20,2021.1.26 0:00,3,6,5.0,36.5,11,8.5,6.0,4.0,17.61,7.457142857,-3.414285714,1.652380952,1.634285714,0.062857143,0.346130952,21.81428571,8.028571429,12.08869048,99.85714286,77.0,93.96428571,1228.285714,599.1428571,890.0446429,17.18571429,11.9,13.83690476
11,20,2021.1.26 0:00,4,13,11.0,40.3,13,9.4,8.0,20.0,15.4,7.457142857,-3.414285714,1.652380952,1.634285714,0.062857143,0.346130952,21.81428571,8.028571429,12.08869048,99.85714286,77.0,93.96428571,1228.285714,599.1428571,890.0446429,17.18571429,11.9,13.83690476
11,21,2021.2.2 0:00,1,10,11.0,32.0,16,7.0,5.7,10.5,15.0,6.185714286,-5.157142857,0.592261905,2.142857143,0.037142857,0.525892857,24.47142857,7.714285714,13.28928571,99.85714286,68.57142857,90.7202381,1236.0,547.1428571,835.9702381,18.84285714,11.98571429,14.47440476
11,21,2021.2.2 0:00,2,7,11.0,21.0,6,6.8,4.5,11.5,14.19,6.185714286,-5.157142857,0.592261905,2.142857143,0.037142857,0.525892857,24.47142857,7.714285714,13.28928571,99.85714286,68.57142857,90.7202381,1236.0,547.1428571,835.9702381,18.84285714,11.98571429,14.47440476
11,21,2021.2.2 0:00,3,9,6.0,35.0,12,8.5,6.0,14.5,18.07,6.185714286,-5.157142857,0.592261905,2.142857143,0.037142857,0.525892857,24.47142857,7.714285714,13.28928571,99.85714286,68.57142857,90.7202381,1236.0,547.1428571,835.9702381,18.84285714,11.98571429,14.47440476
11,21,2021.2.2 0:00,4,7,13.0,42.0,16,7.5,6.0,12.0,16.01,6.185714286,-5.157142857,0.592261905,2.142857143,0.037142857,0.525892857,24.47142857,7.714285714,13.28928571,99.85714286,68.57142857,90.7202381,1236.0,547.1428571,835.9702381,18.84285714,11.98571429,14.47440476
11,22,2021.2.9 0:00,1,11,10.0,32.0,18,7.2,5.6,11.3,14.78,12.57142857,-3.428571429,3.711309524,2.028571429,0.062857143,0.494404762,25.9,8.757142857,14.51428571,99.57142857,57.57142857,90.30952381,1063.857143,442.0,739.6458333,18.74285714,12.44285714,14.98452381
11,22,2021.2.9 0:00,2,11,7.0,22.0,6,4.3,3.5,6.0,13.74,12.57142857,-3.428571429,3.711309524,2.028571429,0.062857143,0.494404762,25.9,8.757142857,14.51428571,99.57142857,57.57142857,90.30952381,1063.857143,442.0,739.6458333,18.74285714,12.44285714,14.98452381
11,22,2021.2.9 0:00,3,9,9.0,35.3,13,7.7,6.5,10.5,17.47,12.57142857,-3.428571429,3.711309524,2.028571429,0.062857143,0.494404762,25.9,8.757142857,14.51428571,99.57142857,57.57142857,90.30952381,1063.857143,442.0,739.6458333,18.74285714,12.44285714,14.98452381
11,22,2021.2.9 0:00,4,13,7.0,41.2,19,7.2,6.0,12.3,15.95,12.57142857,-3.428571429,3.711309524,2.028571429,0.062857143,0.494404762,25.9,8.757142857,14.51428571,99.57142857,57.57142857,90.30952381,1063.857143,442.0,739.6458333,18.74285714,12.44285714,14.98452381
11,23,2021.2.16 0:00,1,12,11.0,32.0,20,7.2,6.0,11.0,16.51,9.428571429,-4.814285714,1.869047619,2.247142857,0.05,0.58,25.32857143,7.528571429,13.54166667,99.57142857,46.85714286,86.08928571,1184.428571,466.1428571,830.7678571,18.24285714,11.92857143,14.43095238
11,23,2021.2.16 0:00,2,12,11.0,22.0,6,4.0,3.5,6.0,14.61,9.428571429,-4.814285714,1.869047619,2.247142857,0.05,0.58,25.32857143,7.528571429,13.54166667,99.57142857,46.85714286,86.08928571,1184.428571,466.1428571,830.7678571,18.24285714,11.92857143,14.43095238
11,23,2021.2.16 0:00,3,8,9.0,35.3,15,7.6,6.5,13.0,20.56,9.428571429,-4.814285714,1.869047619,2.247142857,0.05,0.58,25.32857143,7.528571429,13.54166667,99.57142857,46.85714286,86.08928571,1184.428571,466.1428571,830.7678571,18.24285714,11.92857143,14.43095238
11,23,2021.2.16 0:00,4,13,13.0,42.0,21,7.8,6.0,11.0,21.29,9.428571429,-4.814285714,1.869047619,2.247142857,0.05,0.58,25.32857143,7.528571429,13.54166667,99.57142857,46.85714286,86.08928571,1184.428571,466.1428571,830.7678571,18.24285714,11.92857143,14.43095238
11,24,2021.2.23 0:00,1,11,12.0,31.5,18,7.2,5.7,11.5,15.94,11.52857143,0.492,5.79597619,1.845714286,0.038571429,0.446666667,22.82857143,8.928571429,13.9077381,99.57142857,64.71428571,90.32142857,1210.857143,419.7142857,718.1934524,17.67142857,12.58571429,14.7547619
11,24,2021.2.23 0:00,2,11,12.0,21.0,4,4.3,3.5,6.0,14.1,11.52857143,0.492,5.79597619,1.845714286,0.038571429,0.446666667,22.82857143,8.928571429,13.9077381,99.57142857,64.71428571,90.32142857,1210.857143,419.7142857,718.1934524,17.67142857,12.58571429,14.7547619
11,24,2021.2.23 0:00,3,11,8.0,30.5,14,7.8,6.7,14.2,19.53,11.52857143,0.492,5.79597619,1.845714286,0.038571429,0.446666667,22.82857143,8.928571429,13.9077381,99.57142857,64.71428571,90.32142857,1210.857143,419.7142857,718.1934524,17.67142857,12.58571429,14.7547619
11,24,2021.2.23 0:00,4,17,13.0,39.5,24,8.5,6.0,16.5,20.59,11.52857143,0.492,5.79597619,1.845714286,0.038571429,0.446666667,22.82857143,8.928571429,13.9077381,99.57142857,64.71428571,90.32142857,1210.857143,419.7142857,718.1934524,17.67142857,12.58571429,14.7547619
11,25,2021.3.2 0:00,1,11,11.0,31.0,20,8.0,7.0,13.5,16.61,13.48571429,1.1,6.581404762,2.071428571,0.028571429,0.533928571,23.1,9.157142857,14.28452381,100.0,51.28571429,88.75595238,1198.0,378.0,638.2708333,17.87142857,12.62857143,14.81071429
11,25,2021.3.2 0:00,2,7,11.0,20.2,5,4.5,3.5,6.0,14.12,13.48571429,1.1,6.581404762,2.071428571,0.028571429,0.533928571,23.1,9.157142857,14.28452381,100.0,51.28571429,88.75595238,1198.0,378.0,638.2708333,17.87142857,12.62857143,14.81071429
11,25,2021.3.2 0:00,3,11,11.0,31.0,14,8.0,6.7,14.5,20.26,13.48571429,1.1,6.581404762,2.071428571,0.028571429,0.533928571,23.1,9.157142857,14.28452381,100.0,51.28571429,88.75595238,1198.0,378.0,638.2708333,17.87142857,12.62857143,14.81071429
11,25,2021.3.2 0:00,4,13,17.0,37.0,23,8.7,6.7,17.5,20.21,13.48571429,1.1,6.581404762,2.071428571,0.028571429,0.533928571,23.1,9.157142857,14.28452381,100.0,51.28571429,88.75595238,1198.0,378.0,638.2708333,17.87142857,12.62857143,14.81071429
11,26,2021.3.9 0:00,1,15,11.0,31.3,21,8.0,7.0,13.2,15.9,16.15714286,1.542857143,8.583928571,2.255714286,0.041428571,0.604047619,23.15714286,8.657142857,14.04940476,99.71428571,43.0,82.68452381,1220.857143,432.7142857,649.8809524,17.07142857,12.42857143,14.54642857
11,26,2021.3.9 0:00,2,3,7.0,20.2,4,4.2,3.5,7.0,14.06,16.15714286,1.542857143,8.583928571,2.255714286,0.041428571,0.604047619,23.15714286,8.657142857,14.04940476,99.71428571,43.0,82.68452381,1220.857143,432.7142857,649.8809524,17.07142857,12.42857143,14.54642857
11,26,2021.3.9 0:00,3,13,11.0,34.0,16,8.0,6.7,14.2,19.29,16.15714286,1.542857143,8.583928571,2.255714286,0.041428571,0.604047619,23.15714286,8.657142857,14.04940476,99.71428571,43.0,82.68452381,1220.857143,432.7142857,649.8809524,17.07142857,12.42857143,14.54642857
11,26,2021.3.9 0:00,4,13,13.0,36.5,25,6.5,4.8,14.0,21.94,16.15714286,1.542857143,8.583928571,2.255714286,0.041428571,0.604047619,23.15714286,8.657142857,14.04940476,99.71428571,43.0,82.68452381,1220.857143,432.7142857,649.8809524,17.07142857,12.42857143,14.54642857
11,27,2021.3.16 0:00,1,17,15.0,31.2,22,8.3,6.7,14.0,16.55,16.25714286,2.6,9.258928571,2.55,0.032857143,0.70375,23.27142857,9.314285714,14.32321429,99.57142857,38.42857143,78.69642857,1085.857143,412.4285714,571.3065476,17.41428571,12.71428571,14.63333333
11,27,2021.3.16 0:00,2,3,3.0,20.2,4,4.3,3.5,6.3,12.59,16.25714286,2.6,9.258928571,2.55,0.032857143,0.70375,23.27142857,9.314285714,14.32321429,99.57142857,38.42857143,78.69642857,1085.857143,412.4285714,571.3065476,17.41428571,12.71428571,14.63333333
11,27,2021.3.16 0:00,3,13,13.0,36.0,16,8.0,7.7,15.0,18.79,16.25714286,2.6,9.258928571,2.55,0.032857143,0.70375,23.27142857,9.314285714,14.32321429,99.57142857,38.42857143,78.69642857,1085.857143,412.4285714,571.3065476,17.41428571,12.71428571,14.63333333
